N_A,N_B,cost_yuan,p_self_lower
15,58,0.31984031207422087,0.998860826048091
15,59,0.3215158281561354,0.9989063930061673
15,60,0.32319134423804996,0.9989501372859206
15,61,0.32486686031996453,0.9989921317944839
15,62,0.3265423764018791,0.9990324465227045
15,63,0.3282178924837936,0.9990711486617962
15,64,0.3298934085657082,0.9991083027153245
15,65,0.3315689246476228,0.9991439706067115
15,66,0.3332444407295373,0.999178211782443
15,67,0.33491995681145187,0.9992110833111453
15,68,0.33659547289336644,0.9992426399786994
15,69,0.33827098897528096,0.9992729343795514
15,70,0.33994650505719554,0.9993020170043694
15,71,0.3416220211391101,0.9993299363241946
15,72,0.34329753722102463,0.9993567388712269
15,73,0.3449730533029392,0.9993824693163778
15,74,0.3466485693848538,0.9994071705437226
15,75,0.3483240854667683,0.9994308837219738
15,76,0.34999960154868287,0.9994536483730948
15,77,0.35167511763059744,0.9994755024381711
15,78,0.35335063371251196,0.9994964823406441
15,79,0.35502614979442654,0.9995166230470184
15,80,0.3567016658763411,0.9995359581251377
16,0,0.23750440461138833,0.990938868532473
16,1,0.23917992069330288,0.9913013137911741
16,2,0.24085543677521745,0.9916492612395271
16,3,0.242530952857132,0.9919832907899461
16,4,0.24420646893904654,0.9923039591583482
16,5,0.24588198502096112,0.9926118007920143
16,6,0.24755750110287567,0.9929073287603337
16,7,0.24923301718479024,0.9931910356099204
16,8,0.25090853326670476,0.9934633941855235
16,9,0.25258404934861933,0.9937248584181027
16,10,0.2542595654305339,0.9939758640813785
16,11,0.2559350815124485,0.9942168295181234
16,12,0.257610597594363,0.9944481563373985
16,13,0.2592861136762776,0.9946702300839025
16,14,0.26096162975819215,0.9948834208805464
16,15,0.26263714584010667,0.9950880840453246
16,16,0.26431266192202124,0.9952845606835116
16,17,0.2659881780039358,0.9954731782561711
16,18,0.26766369408585033,0.9956542511259242
16,19,0.2693392101677649,0.9958280810808873
16,20,0.2710147262496795,0.9959949578376518
16,21,0.272690242331594,0.9961551595241457
16,22,0.2743657584135086,0.9963089531431799
16,23,0.27604127449542315,0.9964565950174527
16,24,0.27771679057733767,0.9965983312167546
16,25,0.27939230665925224,0.9967343979680844
16,26,0.2810678227411668,0.996865022049361
16,27,0.28274333882308134,0.9969904211673866
16,28,0.2844188549049959,0.9971108043206911
16,29,0.2860943709869105,0.9972263721478635
16,30,0.287769887068825,0.997337317261949
16,31,0.2894454031507396,0.997443824571471
16,32,0.29112091923265415,0.9975460715886122
16,33,0.29279643531456867,0.9976442287250676
16,34,0.29447195139648324,0.997738459576065
16,35,0.2961474674783978,0.9978289211930224
16,36,0.2978229835603124,0.9979157643453015
16,37,0.2994984996422269,0.9979991337714894
16,38,0.3011740157241415,0.9980791684206298
16,39,0.30284953180605606,0.9981560016838046
16,40,0.3045250478879706,0.9982297616164525
16,41,0.30620056396988515,0.9983005711517944
16,42,0.3078760800517997,0.9983685483057225
16,43,0.3095515961337143,0.9984338063734937
16,44,0.3112271122156288,0.9984964541185539
16,45,0.3129026282975434,0.9985565959538117
16,46,0.31457814437945797,0.9986143321156593
16,47,0.3162536604613725,0.9986697588310329
16,48,0.31792917654328706,0.9987229684777916
16,49,0.31960469262520164,0.9987740497386799
16,50,0.32128020870711615,0.9988230877491328
16,51,0.32295572478903073,0.9988701642391674
16,52,0.3246312408709453,0.9989153576696007
16,53,0.3263067569528598,0.9989587433628168
16,54,0.3279822730347744,0.9990003936283041
16,55,0.32965778911668897,0.9990403778831719
16,56,0.3313333051986035,0.999078762767845
16,57,0.33300882128051806,0.9991156122571312
16,58,0.33468433736243264,0.999150987766846
16,59,0.33635985344434716,0.9991849482561721
16,60,0.33803536952626173,0.9992175503259252
16,61,0.3397108856081763,0.9992488483128882
16,62,0.3413864016900908,0.9992788943803727
16,63,0.3430619177720054,0.9993077386051578
16,64,0.34473743385392,0.9993354290609515
16,65,0.3464129499358345,0.9993620118985134
16,66,0.34808846601774907,0.9993875314225729
16,67,0.34976398209966364,0.9994120301656699
16,68,0.35143949818157816,0.9994355489590432
16,69,0.35311501426349273,0.9994581270006815
16,70,0.3547905303454073,0.9994798019206542
16,71,0.3564660464273218,0.999500609843828
16,72,0.3581415625092364,0.9995205854500749
16,73,0.359817078591151,0.9995397620320718
16,74,0.3614925946730655,0.9995581715507891
16,75,0.3631681107549801,0.9995758446887575
16,76,0.36484362683689464,0.9995928109012072
16,77,0.36651914291880916,0.9996090984651589
16,78,0.3681946590007238,0.9996247345265525
16,79,0.3698701750826383,0.9996397451454904
16,80,0.3715456911645528,0.9996541553396708
17,0,0.2523484298996001,0.9932468509754322
17,1,0.2540239459815147,0.9935169769364148
17,2,0.2556994620634292,0.9937762978589583
17,3,0.25737497814534377,0.9940252459446
17,4,0.25905049422725834,0.9942642361068159
17,5,0.26072601030917286,0.9944936666625434
17,6,0.26240152639108744,0.9947139199960415
17,7,0.264077042473002,0.9949253631962
17,8,0.26575255855491653,0.9951283486683519
17,9,0.2674280746368311,0.9953232147216179
17,10,0.2691035907187457,0.9955102861327532
17,11,0.2707791068006602,0.995689874687443
17,12,0.27245462288257477,0.9958622796999452
17,13,0.27413013896448934,0.9960277885119475
17,14,0.2758056550464039,0.9961866769714696
17,15,0.27748117112831844,0.9963392098926108
17,16,0.279156687210233,0.9964856414969063
17,17,0.2808322032921476,0.9966262158370301
17,18,0.2825077193740621,0.9967611672035489
17,19,0.2841832354559767,0.996890720515407
17,20,0.28585875153789125,0.9970150916947906
17,21,0.2875342676198058,0.997134488026999
17,22,0.28920978370172035,0.9972491085059191
17,23,0.2908852997836349,0.9973591441656823
17,24,0.29256081586554944,0.997464778399055
17,25,0.294236331947464,0.9975661872630929
17,26,0.2959118480293786,0.9976635397725692
17,27,0.29758736411129316,0.9977569981816663
17,28,0.2992628801932077,0.9978467182543997
17,29,0.30093839627512226,0.9979328495242237
17,30,0.30261391235703683,0.9980155355432547
17,31,0.30428942843895135,0.9980949141215245
17,32,0.3059649445208659,0.9981711175566635
17,33,0.3076404606027805,0.998244272854397
17,34,0.309315976684695,0.9983145019402212
17,35,0.3109914927666096,0.9983819218626123
17,36,0.31266700884852416,0.9984466449881079
17,37,0.3143425249304387,0.9985087791885835
17,38,0.31601804101235326,0.9985684280210402
17,39,0.31769355709426783,0.9986256909001986
17,40,0.31936907317618235,0.9986806632641906
17,41,0.3210445892580969,0.998733436733623
17,42,0.3227201053400115,0.998784099264278
17,43,0.324395621421926,0.998832735293707
17,44,0.3260711375038406,0.9988794258819587
17,45,0.32774665358575517,0.9989242488466803
17,46,0.3294221696676697,0.9989672788928131
17,47,0.33109768574958426,0.9990085877371006
17,48,0.33277320183149883,0.9990482442276165
17,49,0.33444871791341335,0.9990863144585119
17,50,0.3361242339953279,0.9991228618801714
17,51,0.3377997500772425,0.9991579474049646
17,52,0.339475266159157,0.9991916295087659
17,53,0.3411507822410716,0.9992239643284153
17,54,0.34282629832298617,0.9992550057552787
17,55,0.3445018144049007,0.9992848055250676
17,56,0.34617733048681526,0.9993134133040649
17,57,0.34785284656872983,0.9993408767719023
17,58,0.3495283626506444,0.9993672417010262
17,59,0.3512038787325589,0.9993925520329852
17,60,0.3528793948144735,0.9994168499516657
17,61,0.3545549108963881,0.9994401759535991
17,62,0.35623042697830265,0.9994625689154552
17,63,0.35790594306021717,0.9994840661588369
17,64,0.35958145914213174,0.9995047035124834
17,65,0.3612569752240463,0.9995245153719842
17,66,0.36293249130596084,0.9995435347571048
17,67,0.3646080073878754,0.9995617933668206
17,68,0.36628352346979,0.9995793216321478
17,69,0.3679590395517045,0.9995961487668619
17,70,0.3696345556336191,0.9996123028161874
17,71,0.37131007171553365,0.9996278107035399
17,72,0.37298558779744817,0.9996426982753983
17,73,0.37466110387936274,0.9996569903443824
17,74,0.3763366199612773,0.9996707107306071
17,75,0.37801213604319184,0.9996838823013827
17,76,0.3796876521251064,0.9996965270093274
17,77,0.381363168207021,0.9997086659289544
17,78,0.3830386842889355,0.9997203192917962
17,79,0.3847142003708501,0.9997315065201243
17,80,0.38638971645276465,0.9997422462593194
18,0,0.2671924551878119,0.9949669616966204
18,1,0.26886797126972645,0.9951682832287556
18,2,0.27054348735164097,0.9953615518996054
18,3,0.27221900343355554,0.9955470898236212
18,4,0.2738945195154701,0.9957252062306763
18,5,0.27557003559738463,0.9958961979814492
18,6,0.2772455516792992,0.9960603500621913
18,7,0.2789210677612138,0.9962179360597037
18,8,0.2805965838431283,0.9963692186173154
18,9,0.2822720999250429,0.9965144498726228
18,10,0.28394761600695745,0.9966538718777179
18,11,0.285623132088872,0.9967877170026093
18,12,0.28729864817078654,0.9969162083225048
18,13,0.2889741642527011,0.9970395599896047
18,14,0.2906496803346157,0.9971579775900205
18,15,0.2923251964165302,0.9972716584864196
18,16,0.2940007124984448,0.9973807921469628
18,17,0.29567622858035936,0.9974855604610844
18,18,0.2973517446622739,0.997586138042641
18,19,0.29902726074418845,0.9976826925209353
18,20,0.300702776826103,0.997775384820098
18,21,0.30237829290801754,0.9978643694272941
18,22,0.3040538089899321,0.9979497946502023
18,23,0.3057293250718467,0.9980318028641941
18,24,0.3074048411537612,0.9981105307496264
18,25,0.3090803572356758,0.9981861095196414
18,26,0.31075587331759036,0.9982586651388556
18,27,0.3124313893995049,0.9983283185333015
18,28,0.31410690548141945,0.9983951857919694
18,29,0.315782421563334,0.9984593783602906
18,30,0.31745793764524854,0.998521003225879
18,31,0.3191334537271631,0.9985801630968438
18,32,0.3208089698090777,0.9986369565729701
18,33,0.3224844858909922,0.9986914783100512
18,34,0.3241600019729068,0.9987438191776492
18,35,0.32583551805482136,0.9987940664105432
18,36,0.32751103413673593,0.9988423037541215
18,37,0.32918655021865045,0.9988886116039567
18,38,0.330862066300565,0.9989330671397985
18,39,0.3325375823824796,0.9989757444542064
18,40,0.3342130984643941,0.9990167146760383
18,41,0.3358886145463087,0.9990560460889967
18,42,0.33756413062822327,0.9990938042454368
18,43,0.33923964671013784,0.9991300520756193
18,44,0.34091516279205236,0.9991648499925946
18,45,0.34259067887396694,0.9991982559928908
18,46,0.3442661949558815,0.9992303257531752
18,47,0.34594171103779603,0.9992611127230482
18,48,0.3476172271197106,0.9992906682141263
18,49,0.3492927432016252,0.9993190414855612
18,50,0.3509682592835397,0.9993462798261388
18,51,0.35264377536545427,0.9993724286330932
18,52,0.35431929144736884,0.9993975314877694
18,53,0.35599480752928336,0.9994216302282587
18,54,0.35767032361119794,0.9994447650191284
18,55,0.3593458396931125,0.9994669744183632
18,56,0.36102135577502703,0.9994882954416286
18,57,0.3626968718569416,0.9995087636239636
18,58,0.3643723879388562,0.999528413079005
18,59,0.3660479040207707,0.9995472765558447
18,60,0.36772342010268527,0.999565385493611
18,61,0.36939893618459985,0.9995827700738665
18,62,0.37107445226651437,0.9995994592709119
18,63,0.37274996834842894,0.9996154809000755
18,64,0.3744254844303435,0.9996308616640724
18,65,0.37610100051225803,0.9996456271975095
18,66,0.3777765165941726,0.9996598021096091
18,67,0.3794520326760872,0.9996734100252248
18,68,0.3811275487580017,0.9996864736242158
18,69,0.3828030648399163,0.9996990146792472
18,70,0.38447858092183085,0.9997110540920773
18,71,0.38615409700374537,0.9997226119283942
18,72,0.38782961308565994,0.9997337074512584
18,73,0.3895051291675745,0.999744359153208
18,74,0.39118064524948903,0.9997545847870797
18,75,0.39285616133140366,0.9997644013955965
18,76,0.3945316774133182,0.9997738253397727
18,77,0.3962071934952327,0.9997828723261818
18,78,0.39788270957714733,0.9997915574331345
18,79,0.39955822565906185,0.9997998951358091
18,80,0.40123374174097637,0.9998078993303767
19,0,0.28203648047602364,0.996248938906704
19,1,0.2837119965579382,0.9963989813504358
19,2,0.28538751263985274,0.9965430220964184
19,3,0.2870630287217673,0.9966813012125617
19,4,0.2887385448036819,0.9968140491640592
19,5,0.2904140608855964,0.9969414871974969
19,6,0.292089576967511,0.997063827709597
19,7,0.29376509304942555,0.9971812746012131
19,8,0.29544060913134007,0.9972940236171646
19,9,0.29711612521325464,0.997402262672478
19,10,0.2987916412951692,0.9975061721655789
19,11,0.30046715737708374,0.9976059252789558
19,12,0.3021426734589983,0.9977016882677975
19,13,0.3038181895409129,0.9977936207370856
19,14,0.30549370562282746,0.9978818759076021
19,15,0.307169221704742,0.9979666008712981
19,16,0.30884473778665655,0.9980479368364461
19,17,0.31052025386857113,0.9981260193629883
19,18,0.31219576995048565,0.9982009785884688
19,19,0.3138712860324002,0.99827293944493
19,20,0.3155468021143148,0.9983420218671328
19,21,0.3172223181962293,0.9984083409924475
19,22,0.3188978342781439,0.9984720073527495
19,23,0.32057335036005846,0.9985331270586396
19,24,0.322248866441973,0.998591801976294
19,25,0.32392438252388756,0.9986481298972423
19,26,0.32559989860580213,0.9987022047013526
19,27,0.3272754146877167,0.9987541165132985
19,28,0.3289509307696312,0.9988039518527665
19,29,0.3306264468515458,0.9988517937786558
19,30,0.33230196293346037,0.9988977220275096
19,31,0.3339774790153749,0.9989418131464093
19,32,0.33565299509728946,0.9989841406205529
19,33,0.33732851117920404,0.9990247749957307
19,34,0.33900402726111856,0.9990637839959016
19,35,0.34067954334303313,0.9991012326360654
19,36,0.3423550594249477,0.9991371833306228
19,37,0.3440305755068622,0.999171695997398
19,38,0.3457060915887768,0.999204828157502
19,39,0.3473816076706914,0.999236635031202
19,40,0.3490571237526059,0.9992671696299539
19,41,0.35073263983452047,0.9992964828447557
19,42,0.35240815591643504,0.9993246235309655
19,43,0.35408367199834956,0.9993516385897269
19,44,0.35575918808026413,0.9993775730461378
19,45,0.3574347041621787,0.9994024701242923
19,46,0.3591102202440932,0.9994263713193206
19,47,0.3607857363260078,0.9994493164665478
19,48,0.3624612524079224,0.9994713438078858
19,49,0.3641367684898369,0.9994924900555704
19,50,0.36581228457175147,0.9995127904533476
19,51,0.36748780065366604,0.9995322788352137
19,52,0.36916331673558056,0.9995509876818052
19,53,0.37083883281749513,0.9995689481745329
19,54,0.3725143488994097,0.9995861902475516
19,55,0.3741898649813242,0.9996027426376496
19,56,0.3758653810632388,0.9996186329321436
19,57,0.3775408971451534,0.9996338876148578
19,58,0.37921641322706795,0.9996485321102635
19,59,0.38089192930898247,0.999662590825853
19,60,0.38256744539089704,0.9996760871928189
19,61,0.3842429614728116,0.9996890437051061
19,62,0.3859184775547262,0.9997014819569019
19,63,0.3875939936366407,0.9997134226786258
19,64,0.3892695097185553,0.9997248857714808
19,65,0.39094502580046986,0.9997358903406215
19,66,0.3926205418823844,0.9997464547269966
19,67,0.39429605796429895,0.9997565965379168
19,68,0.3959715740462135,0.9997663326764001
19,69,0.39764709012812804,0.9997756793693441
19,70,0.3993226062100426,0.9997846521945704
19,71,0.4009981222919572,0.9997932661067875
19,72,0.4026736383738717,0.999801535462516
19,73,0.4043491544557863,0.9998094740440154
19,74,0.40602467053770086,0.9998170950822548
19,75,0.4077001866196154,0.9998244112789646
19,76,0.40937570270152995,0.999831434827806
19,77,0.4110512187834445,0.9998381774346937
19,78,0.41272673486535905,0.9998446503373061
19,79,0.4144022509472736,0.9998508643238138
19,80,0.4160777670291882,0.9998568297508612
20,0,0.2968805057642354,0.9972043806389888
20,1,0.29855602184615,0.9973162054134292
20,2,0.3002315379280645,0.997423557196892
20,3,0.3019070540099791,0.9975266149090164
20,4,0.30358257009189366,0.9976255503126558
20,5,0.3052580861738082,0.9977205283001495
20,6,0.30693360225572275,0.9978117071681435
20,7,0.3086091183376373,0.9978992388814177
20,8,0.31028463441955184,0.9979832693261611
20,9,0.3119601505014664,0.9980639385531146
20,10,0.313635666583381,0.99814138101099
20,11,0.31531118266529556,0.9982157257705504
20,12,0.3169866987472101,0.9982870967397284
20,13,0.31866221482912466,0.9983556128701393
20,14,0.32033773091103923,0.9984213883553337
20,15,0.32201324699295375,0.9984845328211204
20,16,0.3236887630748683,0.9985451515082755
20,17,0.3253642791567829,0.9986033454479445
20,18,0.3270397952386974,0.9986592116300268
20,19,0.328715311320612,0.9987128431648257
20,20,0.33039082740252657,0.9987643294382327
20,21,0.3320663434844411,0.9988137562607033
20,22,0.33374185956635566,0.9988612060102752
20,23,0.33541737564827023,0.9989067577698642
20,24,0.33709289173018475,0.9989504874590697
20,25,0.3387684078120993,0.9989924679607068
20,26,0.3404439238940139,0.9990327692422786
20,27,0.3421194399759284,0.9990714584725874
20,28,0.343794956057843,0.999108600133684
20,29,0.34547047213975757,0.9991442561283366
20,30,0.3471459882216721,0.9991784858832031
20,31,0.34882150430358666,0.999211346447875
20,32,0.35049702038550123,0.99924289258996
20,33,0.35217253646741575,0.9992731768863616
20,34,0.3538480525493303,0.9993022498109071
20,35,0.3555235686312449,0.9993301598184708
20,36,0.3571990847131595,0.999356953425732
20,37,0.358874600795074,0.9993826752887027
20,38,0.36055011687698857,0.9994073682771546
20,39,0.36222563295890314,0.9994310735460684
20,40,0.36390114904081766,0.9994538306042257
20,41,0.36557666512273224,0.9994756773800567
20,42,0.3672521812046468,0.9994966502848543
20,43,0.3689276972865614,0.9995167842734602
20,44,0.3706032133684759,0.9995361129025219
20,45,0.3722787294503905,0.9995546683864209
20,46,0.37395424553230505,0.9995724816509641
20,47,0.37562976161421957,0.9995895823849256
20,48,0.37730527769613414,0.9996059990895285
20,49,0.3789807937780487,0.9996217591259474
20,50,0.38065630985996324,0.9996368887609095
20,51,0.3823318259418778,0.9996514132104731
20,52,0.3840073420237924,0.9996653566820541
20,53,0.3856828581057069,0.9996787424147721
20,54,0.3873583741876215,0.9996915927181811
20,55,0.38903389026953605,0.9997039290094539
20,56,0.39070940635145057,0.9997157718490758
20,57,0.39238492243336515,0.9997271409751127
20,58,0.3940604385152797,0.9997380553361082
20,59,0.39573595459719424,0.9997485331226639
20,60,0.3974114706791088,0.9997585917977573
20,61,0.3990869867610234,0.999768248125847
20,62,0.4007625028429379,0.9997775182008132
20,63,0.4024380189248525,0.9997864174727806
20,64,0.40411353500676706,0.9997949607738694
20,65,0.4057890510886816,0.9998031623429147
20,66,0.40746456717059615,0.9998110358491981
20,67,0.4091400832525107,0.9998185944152301
20,68,0.41081559933442524,0.999825850638621
20,69,0.4124911154163398,0.9998328166130761
20,70,0.4141666314982544,0.999839503948553
20,71,0.4158421475801689,0.9998459237906109
20,72,0.4175176636620835,0.9998520868389865
20,73,0.41919317974399806,0.999858003365427
20,74,0.4208686958259126,0.9998636832308099
20,75,0.4225442119078272,0.9998691359015776
20,76,0.4242197279897417,0.9998743704655144
20,77,0.42589524407165624,0.9998793956468939
20,78,0.4275707601535709,0.999884219821018
20,79,0.4292462762354854,0.9998888510281774
20,80,0.4309217923173999,0.9998932969870503
