sample,d_mm,overlap_deg,ign_btdc_deg,eoi_deg,lambda,combustion_efficiency_scale,friction_scale_multiplier,Vmin_cm3,CR,power_kW,eta_b,BSFC_g_kWh,pmax_MPa,Tmax_K,state_relative_residual,converged
52,145.78994539271125,101.81681741078337,18.01780322331143,605.3605241376492,1.110659427272525,1.0025777460654088,0.9929389355640874,44.44074743837435,10.207698494620896,39.14298473826373,0.3287659988974769,251.72499883560897,3.8927197003844203,2550.324043446494,4.774970408535061e-07,True
53,132.7461903875926,131.93908144135318,24.64116015523654,591.1866475952951,1.1227134834259282,0.9662134127001768,1.0912107244935083,84.82242919984894,5.824160391870453,31.237857530884188,0.27014452080128526,306.34943268211356,2.6883100313952255,2587.939672694353,5.507246023736109e-06,True
54,135.31337858477218,125.30000999647116,19.40381890407916,599.9523259196449,1.060820942662962,1.0031481687098798,0.958793161684196,76.92273346029033,6.319584794778334,35.44771637630158,0.28831665584902033,287.04072071712875,2.875126115753129,2747.6103257756317,3.0458449074119618e-06,True
55,134.44840339185805,102.54062538013328,28.14382320238789,583.4981297402429,0.9947176629137158,0.9786256964026245,0.9783261103591016,79.58674941711051,6.141521751863043,38.53566228426937,0.2893025305880872,286.06255369223845,3.308445428843423,2909.7499340387726,5.966795453392423e-06,True
56,148.29501577401936,24.46246991148538,20.373848582325778,584.1680469210177,1.062822698933882,0.9955444303612246,1.046995719248642,36.607141860140246,12.17806478450321,44.06634324567045,0.3430708707916427,241.22893470578848,4.870046433604859,2655.5615924488307,7.595114734356729e-06,True
57,142.3681970378818,30.98685223897281,17.069359702440096,573.813220106149,1.005390961402078,0.9755060877840035,0.9474792103797153,55.096784208038194,8.426876344417362,40.67129993473959,0.30361850953708985,272.5743592372962,3.5777050389725513,2759.1907767738653,1.3194509125309068e-05,True
58,146.95745870310196,29.370186857885564,13.43502759877704,618.973064746507,0.961781278456309,1.0313418769701725,1.0963912973616097,40.79333575072777,11.030976770043788,46.708794026100776,0.33577485544186153,246.47057201692283,4.240268981041432,2902.9554335498015,5.925938287039142e-06,True
59,139.79854457370467,96.08742115200437,19.66564155243977,614.4517764745782,1.0407872295109737,1.0020154547789693,1.0196888779264934,63.06797603930954,7.488189870451832,38.481262070151516,0.3046940573801844,271.61219159057134,3.3468834170688027,2747.357683746439,3.619654249812179e-06,True
60,137.23350568701713,37.4875560380303,25.684253718041035,571.1018416969247,1.0713403487475597,0.9604355034016565,0.970160205954036,71.00008367797666,6.763331282031641,36.34860776962506,0.2887915475597085,286.56870808362083,3.2888697444538177,2675.2088612843313,1.3885154435215831e-06,True
61,147.0551165172249,169.5381869239916,11.070061935198572,591.3301008267714,1.1467927450984383,1.0121645389679594,1.021432463264705,40.487968537337906,11.106632119879922,34.78161438173048,0.32158992888479887,257.3420783935721,3.362180204580129,2412.0089597304245,1.3597092003629087e-06,True
62,140.78383772362986,127.7407138979813,22.25544568755711,604.7707933383494,1.0285309254771418,0.9887603165333863,0.9422856592330578,60.0145794835369,7.818293268228219,39.04406236793539,0.31033573571590956,266.67447916927887,3.5541850617170767,2735.1795298839984,6.135678778924843e-07,True
63,143.47191837312425,83.22732927491032,27.11802262376854,573.2786748322314,1.1045437594842367,0.9637017909046646,1.0098029484364193,51.664919857358846,8.920209775180043,37.456390593381286,0.3170515566550619,261.0257510253858,4.040273295530533,2532.57045843569,3.8569007213791775e-06,True
64,136.58724100817307,150.11938797121192,14.192504968989248,595.1875354508885,1.017640455963046,1.010794589065086,1.0395519541752787,72.9948937096796,6.605830524469752,35.57905257166013,0.2860747955726034,289.2901505845933,2.788269360133852,2781.874367511021,9.516582276808738e-07,True
65,140.68857392514846,36.70090899698968,14.481059379828952,571.1262277503474,1.0619888972992624,1.0002381603808663,1.0010753752142103,60.3099616345576,7.784899081309931,37.527773589595434,0.29795054092230266,277.7595920231484,3.1591029110383686,2684.59369593025,1.538044202348038e-05,True
66,145.31073152934778,50.97190690248644,26.6994138985915,587.7127592892984,1.1250815478486247,1.0184917771877657,1.0483724803039165,45.93611440722085,9.907958554366191,41.93727752286099,0.34487647004775945,239.96598166930477,4.629410569357242,2670.4053596231156,7.711794479336187e-06,True
67,144.3420363257627,123.32076221353546,22.04431721476307,591.6375006062414,1.0612557437851602,0.983548519998164,1.0455942185043432,48.95586081865864,9.358488574103246,39.462430654758215,0.3217879452040933,257.18371966098886,3.9688505581656894,2624.3702459745537,1.9524699051616292e-07,True
68,144.0958028176017,72.18109643179722,23.816177635984964,579.2443939457507,1.0670997589544997,0.9874667661105142,1.0271078675212058,49.72281599305571,9.229562125871862,40.543748461963425,0.32462889090890545,254.93301122381675,4.132114227231274,2662.2643758557692,4.210446602393224e-06,True
69,139.70819064908096,164.75113803111807,26.593617222662218,614.2569858798634,1.1481816890048668,1.0342835140542408,1.068244916091928,63.34779606806732,7.459530223410837,34.08640356484374,0.3201195070521119,258.5241413488213,3.3595690411042325,2560.998181904554,2.851334431290087e-07,True
70,144.76974017653063,94.96742383135737,19.331381000135956,595.6386621799135,1.145929434410023,0.9606617202655302,1.0166642041494074,47.62306038108667,9.592413003567872,36.152863189775985,0.31013319678006107,266.8486364855214,3.6656418362692573,2444.5385432853204,1.3416325869231963e-06,True
71,144.83236122254527,100.34696333016186,10.325362195048928,579.6055455516658,0.955432692179842,1.033607395293812,0.995864418934613,47.42785671372284,9.627777674164843,43.9574918627346,0.32243046876809117,256.6712166063297,3.6255753964285216,2893.5278943316966,4.240490812748046e-07,True
72,135.16360643319825,67.48696107187448,21.07347726501228,579.3604779142499,0.962404520346227,1.0125478607795904,0.9476623953897815,77.38418735946993,6.2878632864272275,41.4848134220386,0.2950023600411202,280.535452930341,3.2763608740149386,3055.218566497966,1.1624536357144194e-05,True
73,134.53503356058803,97.68959005262522,28.337209450773116,586.6055900977825,1.1092198700217513,0.9960199644453966,1.0905383459499387,79.32004825421195,6.158809308546006,35.138815113654,0.29073169561600426,284.656341009898,3.133655232362716,2726.2268411636965,8.899193901348434e-06,True
74,136.08951682430015,167.1810729958952,14.634271886069534,583.6899085650109,1.0835660153071416,0.9882532060375896,1.0587292443834888,74.53023076257018,6.490349340145204,31.12182689290134,0.2754379047074443,300.4619889828056,2.539639333197186,2560.4484771919438,8.297833009072345e-07,True
75,132.8886562804331,108.5732569252322,17.01352478500503,593.6415388054487,1.084141794179878,1.0197844923413817,1.073888120321464,84.38457409629677,5.849192019636023,34.25175882296545,0.27857785232129945,297.0753776728992,2.656143019677783,2773.060555636292,7.616930593797346e-06,True
76,137.50805661333445,153.56291783734332,19.057376028415092,600.4175317935408,0.9756140287513747,1.0012040152374975,1.0754792483664055,70.1521939009419,6.832989398249638,37.97310313566298,0.29445727253338394,281.0547689232992,3.133480265796093,2861.6203632666925,6.125022229981833e-07,True
77,134.4249330062847,147.6777489405883,10.293179011729523,576.4932940376559,1.1117094193001704,1.012642989685554,0.9935729678411911,79.6590016235527,6.136858295336206,30.23194253100002,0.27109479223715666,305.27558278307697,2.3170772497509686,2552.9361146008873,1.9073876346296457e-06,True
78,146.66170154341762,124.58722572385929,15.390951364187599,613.063600174021,1.1244607656403474,1.0352765014993668,1.0787000769378996,41.71788033867123,10.808671964304803,38.42060626209626,0.3368090880683795,245.7137399833266,3.8048378090215116,2521.4055824782413,1.1046915745825993e-05,True
79,148.83640218121374,154.87944434300644,12.37448159520595,601.5650409531377,1.0443622961865393,1.0086728312606996,1.02239398425517,34.91040298442946,12.721348604043751,40.60471364786602,0.3355578150926459,246.6299903246357,4.036981778418668,2582.121232638622,6.109900768825012e-07,True
80,132.83712259844805,54.30309713969986,14.275746987094486,572.6300887859767,1.0922738874132913,0.9676052873527438,0.9459154379933574,84.54296496021134,5.8401070802369945,32.28264265611184,0.2608197751007486,317.3019402293689,2.4787977934427956,2628.7165720129756,1.4056096721731643e-06,True
81,138.55191785507085,146.12370919378287,22.996545174177864,610.6709675795786,1.0933125186240804,0.981430378541283,0.9685720290873023,66.92601753978386,7.114169322041339,34.207268288937286,0.2969139625100276,278.72929918834717,3.119125693650966,2579.3609358780855,1.0192890287014468e-06,True
82,145.34101410999264,70.43862497345853,12.59095465634731,606.991051702893,1.0750137909009132,0.9707349325334947,1.002274011835185,45.84164844127216,9.92631520030023,38.318807910455305,0.30545978369686067,270.93131438796905,3.4867977964857038,2567.850848310828,2.790777956711359e-06,True
83,147.50374845791666,96.24773439233385,24.00298158941638,602.7161653267412,1.032421758166747,1.0036993194691701,1.019295048335178,39.08458246586531,11.469524745352492,45.08540077087727,0.35059156719133955,236.05422501360007,5.042836798484652,2715.5302737056604,2.3627755863995537e-07,True
84,132.94388777866203,85.41105276224106,13.5732003561808,617.751153731338,1.0956824936597018,0.9689721810448981,0.9620729025418916,84.21480890063883,5.8589673078869025,31.70199698626592,0.2606328142059934,317.5295518401078,2.428100291794175,2607.4902092310413,1.4274036156307041e-05,True
85,132.62384836877703,66.72991094058769,18.981041687076896,619.5150976959483,1.130167486062231,1.031934306492558,1.0304369131341684,85.19838662943444,5.802872677248294,33.830915277313395,0.2836579910387116,291.75494188126316,2.678541835724474,2715.008344703615,1.989446813387349e-05,True
86,144.7497150927319,142.53431200173327,12.190223543961721,599.4426435813402,0.9853443667306282,0.9792609649298329,1.0516969650675185,47.68547946113453,9.581165753437755,39.738229815583324,0.306107196108965,270.35829847069516,3.4710690601431153,2702.189066001555,9.156609700453617e-06,True
87,139.17419941667006,23.707942374458934,13.948944447222328,584.9580654125559,1.0165748204742409,1.0379999102085706,1.010096220912935,65.00090807605318,7.295250564951695,41.46710697994017,0.304028375188246,272.20689726218257,3.270520011734081,2963.209070633097,1.4613832521673414e-05,True
88,136.61535160491619,150.15001437235296,23.996837859597132,599.0091238700599,1.1305933602324503,0.9876395404364238,1.066399484530994,72.90815535160334,6.61249974457279,32.52975873254335,0.2899811600020439,285.3930948102693,2.9408505690730338,2562.5634189693096,1.5176530605243463e-06,True
89,149.24801674461332,26.119659076873464,24.146551153351673,593.0522093862736,1.0739703995011873,1.000428971073746,0.9337063009351313,33.6194576738366,13.171433794620462,46.09245052646049,0.36010418744815986,229.81854578286175,5.628785472487368,2664.8868924729118,6.120151618932852e-06,True
90,133.032186575652,105.37509049662104,27.767488956878744,592.2648610942465,0.978388788960666,0.9784683004593886,0.9275797376187318,83.94338540006235,5.874678348245925,38.95809909945358,0.2852637745197206,290.1126188524648,3.228586601810768,2976.865340629518,7.885971834118611e-06,True
91,149.0947770932789,167.62919649365776,27.611627413907122,615.0018155627381,0.9703615988656018,0.9943985888028739,0.9975444327525956,34.10015599987597,12.999857223223124,45.996112171011056,0.36350096551546945,227.6709790090866,5.894232770433513,2734.4982660617798,1.0266584984055884e-05,True
92,142.86085621819288,26.74660128785897,11.843550552291504,596.1218674839287,1.1406568634307253,0.9825497512371849,1.0743282456630088,53.565545406255296,8.639182989451307,35.88748027585566,0.29380197674278,281.681633347584,3.1248855898103107,2552.5921045601362,1.509775836714029e-05,True
93,145.92509960663386,21.87454083300228,16.346284790369438,603.7830821012246,1.1158730434803243,0.9742817871705909,1.0659529462836492,44.018822887213524,10.29595514938246,38.900558051349165,0.3139145295509166,263.63424722025115,3.8320217323036947,2550.641122249839,1.1133706895785836e-05,True
94,135.68554091018962,90.23946132119725,29.809396318031812,578.0410957751758,1.136014615665916,0.9989908945869477,0.9049852736501689,75.7757663481148,6.400103793187534,35.176323064359494,0.3006043063061297,275.30750210003765,3.240627457968645,2661.646455615374,1.0635245862697847e-05,True
95,134.31328691937875,133.10088307046763,12.863457838918007,598.4025160078477,1.084839584964187,0.9642691739413298,0.9358393108759169,80.00267347388792,6.114791612829099,31.41491018970676,0.2632501422853274,314.3725582490134,2.4304496773840527,2586.8199964503137,3.5955250568182207e-06,True
96,138.6664552237777,69.75620652005941,20.536074889173044,582.0827001897494,0.9769607801938511,0.9854092203744562,0.9397944161270072,66.57178753729856,7.1467029566974425,41.37147413491173,0.29883795738459557,276.9347689763095,3.467651238121745,2919.7839679989615,8.439086732461526e-06,True
97,139.9284321972493,51.38150036659965,14.527301165873256,619.6714612444108,0.9961193189052676,0.9782632870371024,1.0261436027612516,62.665668977599545,7.529843373002504,38.996189051302395,0.28942847800411425,285.93807098857343,3.193321202988513,2795.2698498388195,1.2876829135395714e-05,True
98,135.02003885226574,161.0200630681741,29.888774039769665,600.5146626392824,1.109599578386383,0.971553523936261,0.9884143246452428,77.82645577613637,6.25781367283614,32.39304365890729,0.2874601757633789,287.89595104741545,3.0200990266946577,2599.125435629932,1.595011000436615e-06,True
99,133.69173183041917,91.46926635198427,13.702701653615726,573.0697085517614,1.0081692828101632,0.9864132657473543,1.0523729620611881,81.91523879148076,5.995370938608602,34.81879422349305,0.2681557678693139,308.62144546518846,2.630752776123461,2789.9625464022542,1.0260490730578469e-05,True
100,149.510643810634,29.876513305421707,15.803831326637262,597.715556086159,1.0759498093396467,1.0129253581426707,0.932028663659692,32.795362614075124,13.477282477508808,44.59294179044913,0.3494962431370223,236.79402086508017,4.743002156194664,2637.5625035519365,4.66411384659729e-06,True
101,133.63497703778293,31.426790706752314,21.44487344427835,613.3368424413694,1.1034098681895168,1.0162806449860031,0.99665120404553,82.08981655719803,5.984747444319471,36.14775603290331,0.2868656037935424,288.4926585664019,2.9276675583345484,2798.4023237083056,1.6155171574800239e-06,True
102,137.08257752518105,151.9210936460352,18.75925752897769,619.8841524785378,1.0437769345252736,0.9681279193098989,1.0335288961036704,71.46607961509581,6.725751370328591,32.88895583659707,0.28033341420545194,295.21497080259826,2.807999474078583,2584.3628264656036,7.969465981226559e-07,True
103,141.35222343575705,42.14141695752036,28.676630036593433,618.6303157331397,0.9926601339229019,0.9614458661494265,1.0580389515242987,58.25146771170796,8.024664259333376,42.20273754769553,0.3100797341501784,266.89464539328253,4.199189043703867,2841.874642965028,1.4187393458862737e-05,True
104,134.27245774762235,30.577231733061126,10.072426159804982,574.786675763397,1.024003306340089,1.0178534674967132,1.0284335141353065,80.12834495824366,6.10676968932014,36.421300780849116,0.27299989801943814,303.14524397281133,2.6558857371859936,2885.4608794685923,1.9637585055190924e-05,True
105,136.52324519786913,163.30870457155274,27.03910301006067,575.5271863755372,1.1324103168972828,0.9777164735873286,0.9625956414850338,73.1923497766965,6.59070728753171,31.188242085981784,0.29135371426592926,284.04862075696184,2.941086733629191,2487.36255425951,1.173243726520125e-06,True
106,145.39958240705116,61.539207534339354,21.647768321734794,616.6199341150239,1.1255900728383454,0.9884619822733901,0.9215490714091736,45.6589344073465,9.962035768016246,38.97679901849086,0.3287128743150569,251.76568110421698,4.067160862099024,2528.4628724810523,7.648902331379397e-06,True
107,143.22822444805792,68.40455542771068,16.21272474774289,609.5796238452465,1.053100482537394,1.0232425199422268,1.0433428854080375,52.423080748448456,8.805664937008835,41.0295975606608,0.32021997259535206,258.443032203471,3.6330068438656684,2761.848568321087,4.65676253557849e-06,True
108,133.43644153393683,48.12642401932092,14.706047333802454,617.164445958071,1.1288282994292667,0.9655067191846869,0.9802764109375908,82.70043309968632,5.947942688460952,31.778361888428368,0.26147469062258205,316.5071942244332,2.4900571010332038,2582.739488250401,1.4495539794422476e-06,True
109,135.6252764188507,102.93949571002423,13.473070982121584,588.2293108626025,1.1345999684507215,0.9745029891689929,0.9611043590578577,75.96152664047308,6.386898096781044,31.760259378148316,0.27027266432513475,306.20418419414233,2.5247405652156716,2543.9018980149676,7.58512092152571e-06,True
110,149.65242606599384,119.43346145869914,21.164823738869515,614.8250439065845,1.0517791498688587,1.0091039870501401,0.9567005445536139,32.35032900367404,13.648928647423473,43.96451753890064,0.360639417631858,229.47746875006177,5.248316763138202,2581.526027693288,2.9075898344165302e-06,True
111,134.77931163949498,73.98253505787,14.415406808993254,581.0465051147886,1.0305805903773086,0.9771909694375087,1.0416536305434356,78.5678795786522,6.208197109080828,35.47078999875192,0.2699968928594603,306.51693733650836,2.731786351659892,2781.907998768774,1.2484011665482332e-05,True
112,138.56682835347564,115.3107674491117,17.53958216673304,574.1692213314643,1.1206142915535464,0.9870117772173278,1.0652659220613216,66.87990650513188,7.118384798530604,32.86389768883882,0.2880768507959683,287.2796632599589,2.8650898542923136,2514.9227900843243,3.116903060363471e-06,True
113,139.48935128063349,44.07405912059241,11.74849627530665,611.792597916345,1.0073610630476433,1.0267152508862567,1.0707467306203287,64.02540007887251,7.391166674227098,40.453935388383705,0.2973008923660952,278.3665398075782,3.1531112233351006,2923.7134816466096,1.2067333184958281e-05,True
114,140.4781148299618,88.62471604529021,25.34650272378333,593.5527667791205,1.0236478689600048,0.9956273971943018,1.0473356937409826,60.96240317086559,7.712284654219561,41.28900012121013,0.3139597838807362,263.59624683998584,3.8451984068984584,2845.424388669169,4.723166220161883e-06,True
115,144.65034708777017,168.78987510282704,18.119100442192774,580.2607578123905,1.1070594050155065,1.0308732652629713,0.959136377778829,47.99518862458368,9.525792168228955,36.667168617607764,0.3327395930595818,248.7188853261477,3.5749937944615104,2534.8266177554096,4.351905472840952e-06,True
116,142.34802828853154,139.1123527405257,20.85651134003463,601.0703644151616,0.9558577737817269,0.9879148714063873,0.9617342617463123,55.1594499730301,8.41843878951334,42.37836346904192,0.31598112464907463,261.9100137122622,3.8344223344162622,2857.849787881286,1.915527741311004e-07,True
117,132.49128321617476,38.168549799315926,24.760143937563818,596.5580099202982,0.983714246084718,1.006746297115044,0.9525050706651793,85.60570901715516,5.780020024203584,41.214560125903304,0.28788508650711586,287.47102426790553,3.2533847946500742,3113.408596315983,1.9834487331349435e-05,True
118,140.88546097968714,81.93174405533637,25.447693383038732,572.146593541672,1.0265309725934504,1.0276954469248545,1.0863648866955808,59.69944005266726,7.8542854493635215,41.301763322426964,0.3251239346145239,254.54484237764947,3.900973276586322,2832.189865443204,4.757937508201274e-06,True
119,135.802387268799,132.2090535216903,14.808195094943375,602.4175200677035,1.0257840510928184,1.023095636074791,1.024510814359444,75.41556267234928,6.425896045700086,36.266523925275116,0.28842625593817633,286.9316471222868,2.8096879302846554,2825.1076792302365,1.6604275279916933e-06,True
120,139.26308806899684,145.64192252240545,14.364084438320557,592.8103105122403,1.018891087399257,1.0187978230683266,0.9480128779607491,64.72580314586041,7.322007351009866,37.5360391103196,0.3009402445921838,275.0001775329341,3.0281625074870178,2777.022981655193,5.008412919421775e-07,True
121,137.84379886587507,45.19091464691624,12.728584063591313,575.9041898700152,1.1202046053280774,0.988190423667119,1.0086666960350925,69.11496722937484,6.920526619511041,33.911938818102406,0.2794137156169349,296.18667969439963,2.7378265174444256,2595.1035779306662,1.8838597199813732e-05,True
122,133.70576366860044,157.05772978056618,29.41807340797299,578.4309334107614,0.9663498460167511,1.00235742896963,0.9711590914592001,81.8720753034009,5.998004530503812,37.531141789605776,0.29514460268269227,280.4002510546613,3.230079939088577,2930.929332961337,1.7366051263695247e-06,True
123,138.1093674605733,163.8946435823801,13.65638437114748,595.4377289051638,1.064799551404564,0.992040234432207,1.0058851637709485,68.29424801464627,6.991675949054908,33.20702009597572,0.2844944359662539,290.8971502678942,2.708715398816905,2609.189846022664,4.795966681789034e-07,True
124,143.57524122767572,24.74517102160371,28.80148987874444,603.5716772111459,1.0820363849076395,1.037343360929839,1.0669742675404612,51.343395929580424,8.969807915498567,44.30427452861571,0.345349635817803,239.63720272551944,4.667878879205143,2858.1671077169544,1.3618184700017902e-05,True
125,143.19151559928756,152.08456009982152,19.580568285575055,598.7449387039982,1.0154009459893623,0.9843291503948683,1.0798942031801495,52.53726512738964,8.788700121636467,38.98114890703286,0.3127473458507819,264.6181391708468,3.6597149850601327,2688.095713296104,1.2486738972282589e-05,True
126,136.96884481902507,61.04141797900519,16.713398424235653,617.1023108299839,1.1085397245935857,1.0328842601057626,1.0441714694073603,71.81718094259077,6.697759197973128,36.1392160865483,0.2965041485946176,279.1145455533011,2.9404111559558324,2727.414678614369,1.4227046330074767e-05,True
127,135.32596680773892,122.04307745646507,17.90095784239,583.9588223864085,1.0790677301733536,1.0083571959807895,0.9981856274607364,76.88394529191699,6.322268540388847,34.410522866299324,0.2862883831300728,289.0743235363988,2.777839105835095,2699.703980733453,4.055647660986954e-06,True
128,142.25446745920286,79.65349540628185,12.817952608659686,584.056468946045,1.0985301391097961,1.0056641760031062,0.9987217207924214,55.450128834161546,8.37955009107301,37.03641142883182,0.3035764194285006,272.6121509880538,3.157607453820839,2619.7471243118744,3.899927740463958e-06,True
129,148.33877404291297,154.32426037656847,17.332158923378895,586.3718151431061,0.9657791895733543,1.0280481097429406,1.0780545987153554,36.470051415849106,12.220082983220548,45.755899890863155,0.3514557462333507,235.4738016851407,4.656691357213131,2800.806042316975,8.214444937733038e-07,True
130,145.82754367476818,75.67585549392632,15.665401683498802,590.4702224077799,1.1340156036624671,0.9652200841646708,0.9753285480120002,44.323381133480666,10.232080063022332,37.02517123742254,0.311132343824646,265.9916988132159,3.635385320456538,2458.1780790713656,2.2047403175688007e-06,True
131,144.4065608395284,89.80370874016256,17.2127941647418,608.2186111984877,1.1401227758331194,1.005353948111859,1.0408329474519542,48.75484088063032,9.392951261804154,37.29955293966034,0.3194251458907907,259.0861169018603,3.579753869382894,2527.213459538169,1.7706495388553694e-06,True
132,147.30408649741383,146.66126962873255,23.37763929398737,582.7866830170624,0.9639161115062953,0.9994924059512629,0.9440920305434353,39.709266885346175,11.304823921066951,45.5654210259451,0.3491458016774132,237.03169361354216,4.938739335133295,2784.735703990489,3.586382271572193e-06,True
133,140.516149884765,137.4715340692763,25.279278355430087,597.5477168744525,1.0498505700079115,1.0138951418186233,0.9739051462829491,60.844503782328125,7.725291157802087,39.24996975642933,0.3207792096289093,257.99247022708784,3.689367496133156,2760.7402550775873,4.4474390170331974e-07,True
134,139.53661546584436,113.62637482839328,16.982477746899015,582.7448407798026,1.0392560161514321,1.0320887150088944,1.0063620287503792,63.87906862027921,7.405807287525828,38.69955971026887,0.30909833000748166,267.74205052370235,3.226818802133457,2793.2890321849177,1.884620618951521e-06,True
135,147.85794586066294,112.58449295460514,21.85164052255081,591.0959130938352,1.1432484311475066,0.9964797379118888,1.0157331484268988,37.975953917573406,11.775160623385704,39.45322405295507,0.3434309233826515,240.97603056392606,4.555711140223291,2468.3431431326158,1.2068908848215413e-05,True
136,147.44985161406206,162.8609604229544,10.775930947230357,605.4978412474118,1.1293307531253018,1.0134224048299367,1.0955652482034575,39.25322793992431,11.424544037866356,35.491106562650174,0.32201607300087925,257.00152144091646,3.4459444274534285,2437.261483587969,1.4528482520922887e-06,True
137,141.36394610715874,87.37748630460204,16.368784483664562,588.8434946228832,0.9609442618848876,0.9686203548970659,0.9001632811847385,58.21509113628152,8.029053726467883,41.682259757432426,0.29914026233596763,276.65490443646155,3.4918874053080278,2857.097622962742,3.1620568864408775e-06,True
138,145.97555448858287,150.79276574823763,10.719827271775795,599.5542098384559,1.0245790783581252,1.0108603416607624,0.9817391599442434,43.861292220264204,10.329342173350181,39.57450685034137,0.3198677744534893,258.7275971487049,3.4887299205108975,2659.3231806977287,1.7232611948678326e-05,True
139,143.89506366787325,162.97725997909873,28.888691494914074,578.5297791870989,1.0928400768537672,0.9623469885831061,0.924876584435203,50.34787889300261,9.127393095501736,36.121061057577506,0.3222650417055062,256.8029726453608,4.076806068350512,2500.858727299336,2.1430208249011886e-06,True
140,133.97459310028657,117.77354493006726,13.88586254713182,574.0831466028176,1.1150187313694606,1.0103898724838734,0.9599400093715985,81.04500723475633,6.049009399220116,31.582678001222334,0.2755293701703771,300.3622468213836,2.460297144862732,2590.6809497990726,7.2656459884554775e-06,True
141,139.85242770639942,43.64869922532306,18.320829484688957,611.9624687027392,1.0762074534401094,1.0033672006644225,0.9947721965665963,62.90108898741338,7.505404117407698,38.61533040729069,0.3026037860289477,273.48838484703657,3.3153568662412334,2743.8940103785626,1.5635396194534708e-05,True
142,146.71549003694577,49.012757076248974,10.84230959112685,589.0930058035972,1.0292130177865149,0.9821254349410645,1.0345652775653311,41.54976528005947,10.848358962560217,41.387767767507626,0.31220820192977106,265.07510109638673,3.720554834216852,2680.9405147944585,3.88994478010204e-06,True
143,137.91127737247504,86.05770738238708,23.85094071792387,603.6623845910096,1.1221316022635885,0.9774469987037839,0.9647460018173162,68.90645397154496,6.938442333095905,35.56773903250171,0.29469253329213624,280.8303955486189,3.20421860058273,2628.2226074402024,8.70818045470163e-06,True
144,141.95764032691463,36.140338624733786,23.015224376738896,605.771061722172,1.0208409076559692,1.0027117399545638,1.0876030801682866,56.37209194586145,8.258857870329365,43.12900123112157,0.3182367533413955,260.05362303603573,4.013225571912641,2884.348564942873,1.3108766215253004e-05,True
145,145.07482695691053,71.32643109705461,26.829399211629458,577.9411035983543,0.9612630596366304,0.9924856401328799,1.0929581880717727,46.671878664019346,9.767528006186913,46.52085989234864,0.33710488692582996,245.49813396168233,4.90826509787131,2899.083943603538,3.0712972682455925e-06,True
146,133.32206185215276,58.41966042751245,17.124186281337355,615.4187109842735,0.9934336911665067,0.9602365343000018,0.9042718955526621,83.05216430354267,5.926987836133878,36.74033475953657,0.26730862501299546,309.59951511340785,2.799713226704905,2857.8862816229775,1.895930384227739e-05,True
147,137.62507673684829,96.79166837896177,16.812099626179382,607.2350955110805,1.1136231249219761,0.9801739170980441,0.9907475539416055,69.79072258649539,6.863200553354455,34.01894277439896,0.28371830736023906,291.6929170332882,2.846830145150834,2594.1297380830906,7.3066296115759955e-06,True
148,135.438201323552,148.75316007053385,21.29807059072553,582.4782546838368,1.0502572437611508,0.9997191596043495,0.9400443888800609,76.53809331047451,6.346318226510444,34.648456697176705,0.2901671730107818,285.21014224644944,2.8871478475479475,2708.809754305332,1.6714644079721517e-06,True
149,147.3708300500188,118.40348672511232,27.093067554664376,594.5711980947087,1.0667977350598195,0.9858094056849603,1.0915574521964864,39.50046581299546,11.359295640344657,42.41502222616035,0.3457284498036795,239.37463271145117,5.109961160320827,2620.4764346595693,1.3547599100752217e-05,True
150,144.47911717762534,47.56034939736858,13.356889713311645,604.6282462612421,1.0720061342503553,0.9817173002109225,0.945416792587459,48.528777477751156,9.43204845775788,39.43262532864973,0.30799875627251755,268.69790544358654,3.5024755344986214,2641.8341949237733,8.006294695622134e-06,True
151,139.14386211389447,32.791257741752645,23.71713903694097,593.3275767285292,1.0325084304309142,1.0387209066739809,0.9491931228556986,65.09479347967472,7.286171004074468,43.45232278736647,0.3213265884632473,257.5529808642678,3.7840220643874063,2993.230595059194,1.647361449785452e-05,True
152,143.4115222610315,98.16838070933628,28.531861297507174,587.355518787109,1.0917131024590936,1.0073981308568287,0.9333799147020443,51.852842248346484,8.891505760249734,40.9338800639581,0.33696443984863156,245.60045780151563,4.33562607408771,2694.2394769324155,1.6243600017398891e-06,True
153,134.3851934403621,52.71491270688831,12.308812904474282,587.5548515753645,1.0982216043487216,0.9849658577580473,1.0725447381020823,79.78133353448418,6.128981744975199,33.64467583233103,0.26575955007992236,311.404127019206,2.573018802183185,2701.322723611025,1.9735605386258203e-05,True
154,142.43672164435324,76.45913308200265,27.503532596786158,579.9726018937636,0.99769658312636,1.0226847613578476,0.952219072461049,54.88386104358998,8.455689077034025,45.04941069928351,0.3372022051219137,245.42728200645732,4.4249601437100194,2932.644835698361,4.25210282753193e-06,True
155,132.32657948846548,156.12638753092898,18.812549283334967,594.1972364578418,0.9989710735104816,0.9909095594694327,1.077939469664391,86.11170785459933,5.7519322689439765,34.123460520387006,0.2718436094780439,304.43467421785897,2.6624869280807326,2823.275743245307,2.1247860848222707e-06,True
156,148.76516177100075,109.81327297264423,20.170710624793138,571.7023988672412,0.9653768724853329,1.0060179815223556,1.0603538786619215,35.13375312572638,12.646834365341862,46.09466209473675,0.3515261740172005,235.4266248339326,5.0562465722012355,2726.482096955103,1.0138072825398446e-05,True
