d_mm,overlap_deg,ign_btdc_deg,eoi_deg,lambda,power_kW,eta_b,BSFC_g_kWh,pmax_MPa,Tmax_K,emission_proxy,reliability_proxy,robust_score,recommended
147.94457009057416,76.47715174023216,27.100372436838672,579.8992039468042,0.9634318213416465,47.60700110893783,0.3476451616781528,238.05486114106333,5.216568181920945,2848.2991001552,0.5908774939275019,0.439455430443218,0.6665040876109181,0
149.7870572155402,20.853815894535156,29.042854287805234,583.8633402457239,0.9881261527693803,47.58342794911246,0.3516118945287785,235.36922947548805,5.433017073033381,2816.5824065055986,0.2704488534328884,0.6026782760370781,0.7190913772920863,0
148.47167484115752,36.41121554646996,28.271267185085016,581.6030652463514,0.9905593278588076,47.530116353380606,0.3503807177884735,236.19627590242266,5.388795706543115,2824.5498198355863,0.3011832688083852,0.5182651962216469,0.7133087832910926,0
147.98429195422585,54.252737948455106,29.92046168927565,594.9733719433532,0.9829469070216594,47.52686891406575,0.35069992354413343,235.98129093757987,5.311985161467014,2829.6373486877656,0.3119253922297247,0.4697199456337561,0.7265068246642616,0
148.2508317525402,83.90587690387201,28.375672308010238,594.0432149704865,0.9580041409992831,47.4901345034416,0.3471701315652165,238.3805897026278,5.134830070400065,2860.889708995088,0.564015729319722,0.43689098718286823,0.6591956650281582,0
147.9833592830152,70.85062987875514,29.96128116285393,607.1848560073211,0.9874459851694907,47.466781905905215,0.3527687466319908,234.5973714502242,5.412923702255711,2821.1249033854438,0.31014065907281835,0.4636860442631292,0.722199770347694,0
147.65784076746692,41.85317174129257,16.570747286819465,581.1634138684166,0.9615283615275042,47.454000438344636,0.34326747629199794,241.09077149871655,4.950314569437624,2861.659936699538,0.5328379145274427,0.4437508536905599,0.6523918853126776,0
149.08401971166293,41.56062948070166,27.704426300598644,592.3670537774266,0.9865090767399813,47.436197021393895,0.3513506712727425,235.5442224996128,5.373825776101936,2818.1482102134455,0.2727639021763763,0.5287310801273137,0.7318017462699801,0
148.1660795954674,72.98925729942182,22.658751380175985,582.5313650188154,0.9637863169617904,47.40082302398869,0.346163524020177,239.07377567843162,5.080716095798439,2845.913997957312,0.5646626347400427,0.4346645540927707,0.6665262836793585,0
149.30020647854758,84.9637235993808,27.977805286836922,587.168721568431,0.98427623808381,47.400498607953324,0.35482145733448817,233.24018031874294,5.51059918036553,2805.9936563544943,0.40174029855834553,0.5094888645590349,0.7079965996408408,0
148.77075881766845,70.92928098523814,20.911198216630535,608.2187719660967,0.9577096146423774,47.38895729106951,0.34477005795495336,240.0400463443614,4.989181602170394,2855.7943114524974,0.5322869403905395,0.4462488522939089,0.6667901318888779,0
148.05917825892263,53.58416759232651,20.597293850097017,601.9112850893405,0.9612487063237718,47.38031582752752,0.34322407634481555,241.12125690889124,4.920486173759772,2862.791379138393,0.47570626974955443,0.43506725687740416,0.6707364203324098,0
149.0482008718368,66.31936928271796,29.534044039140884,617.5397493060324,0.987944967236301,47.37070301495533,0.3537386770422479,233.95411941276387,5.468073920677724,2808.5044331624176,0.2927357320295525,0.5065119143946748,0.7290446745244308,0
148.7957547246176,76.94524216157106,28.035943766751984,602.5697222794726,0.9845792142652632,47.351485563832895,0.35364609381180073,234.01536773002417,5.4465810390268805,2808.3199678842557,0.3374776042558941,0.4880393419280699,0.7233516884819443,0
147.3124410604444,44.459981226356476,29.281494195595887,599.4682070373891,0.9568728201552481,47.34789686318034,0.343868646309478,240.6692833960015,5.024224096102571,2870.2076353829307,0.4911784321552197,0.43817067875327126,0.6677307074578754,0
148.69929219532276,84.74818016439305,23.658709094968295,611.8536719788742,0.9594802381334763,47.33913336073875,0.34558327969948033,239.4751874616798,5.036230570199439,2852.370184820416,0.546130586532772,0.44117900985641645,0.6636084534097109,0
