eccentric_shaft_angle_deg,gas_torque_chamber_A_Nm,gas_torque_chamber_B_Nm,gas_torque_chamber_C_Nm,gas_torque_total_Nm,mean_mechanical_loss_torque_Nm,conditional_shaft_torque_Nm
467.0,-10.97192012681657,-2.5927516812630147,217.71329668126458,204.14862487318499,4.098595965841337,200.05002890734366
468.0,-10.857298545576606,-2.7494851696723748,214.6998253267586,201.09304161150962,4.098595965841337,196.9944456456683
469.0,-10.741200768648353,-2.906672804790111,211.72889438683606,198.0810208133976,4.098595965841337,193.98242484755627
470.0,-10.622539349620146,-3.0643147659600225,208.79999106168225,195.1131369461021,4.098595965841337,191.01454098026076
471.0,-10.501107128391793,-3.2224118747351627,205.91259168036572,192.18907267723876,4.098595965841337,188.09047671139743
472.0,-10.377692354211938,-3.380965639990693,203.06616334095128,189.30750534674866,4.098595965841337,185.20890938090733
473.0,-10.252695027565464,-3.539978306542851,200.26016542313363,186.4674920890253,4.098595965841337,182.368896123184
474.0,-10.126319555299748,-3.699452907220454,197.49405098199605,183.66827851947585,4.098595965841337,179.56968255363452
475.0,-9.998673089923786,-3.859393317949825,194.76726803095954,180.90920162308592,4.098595965841337,176.8106056572446
476.0,-9.869815395803581,-4.019804314621706,192.07926072148277,178.1896410110575,4.098595965841337,174.09104504521616
477.0,-9.739783714533466,-4.180691628875146,189.42947042659534,175.50899508318673,4.098595965841337,171.4103991173454
478.0,-9.608604888519439,-4.342061996446526,186.81733673489688,172.86666984993093,4.098595965841337,168.7680738840896
479.0,-9.47630112132721,-4.5039231838997384,184.242298361229,170.26207405600204,4.098595965841337,166.1634780901607
480.0,-9.342892638980702,-4.666283960551227,181.70379397982842,167.69461738029648,4.098595965841337,163.59602141445515
481.0,-9.208398883803921,-4.829153930900538,179.20126298539418,165.1637101706897,4.098595965841337,161.06511420484838
482.0,-9.072839034316988,-4.992542978191039,176.73414618714764,162.66876417463962,4.098595965841337,158.5701682087983
483.0,-8.936232225835681,-5.156459378512871,174.30188644063261,160.20919483628407,4.098595965841337,156.11059887044274
484.0,-8.798597643347094,-5.320900308209663,171.90392922169102,157.78443127013426,4.098595965841337,153.68583530429294
485.0,-8.659954563034567,-5.485711080136495,169.53972314675738,155.3940575035863,4.098595965841337,151.29546153774498
486.0,-8.520322375914066,-5.651089473054725,167.2087204433409,153.0373085943721,4.098595965841337,148.93871262853077
487.0,-8.379720608766576,-5.817188420349823,164.91037737430608,150.71346834518968,4.098595965841337,146.61487237934836
488.0,-8.238168950740642,-5.984084235670815,162.64415461932256,148.4219014329111,4.098595965841337,144.3233054670698
489.0,-8.095687292855045,-6.151842392217392,160.40951761662924,146.1619879315568,4.098595965841337,142.06339196571548
490.0,-7.952295790196789,-6.320525242699051,158.20593686804466,143.9331158351488,4.098595965841337,139.83451986930748
491.0,-7.80801496339237,-6.490117458900192,156.0328882099595,141.73475578766696,4.098595965841337,137.63615982182563
492.0,-7.662865870145567,-6.660578329995006,153.8898530528602,139.5664088527196,4.098595965841337,135.46781288687828
493.0,-7.51687040763836,-6.831931676347705,151.77631859176117,137.4275165077751,4.098595965841337,133.32892054193377
494.0,-7.370051873404163,-7.004201574285693,149.69177798975906,135.3175245420692,4.098595965841337,131.21892857622788
495.0,-7.222436072161156,-7.1774123636902605,147.63573053677138,133.23588210091995,4.098595965841337,129.13728613507863
496.0,-7.0740536742539595,-7.351588655649861,145.60768178538186,131.18203945547805,4.098595965841337,127.08344348963671
497.0,-6.924945754484058,-7.526755340197808,143.60714366557974,129.1554425708979,4.098595965841337,125.05684660505655
498.0,-6.775178587709241,-7.702937594148777,141.63363458005873,127.15551839820071,4.098595965841337,123.05692243235937
499.0,-6.6248911802366575,-7.880160889042808,139.68667948162428,125.18162741234482,4.098595965841337,121.08303144650348
500.0,-6.47450410883152,-8.058450999203307,137.7658099341514,123.23285482611658,4.098595965841337,119.13425886027524
501.0,-6.327268780727039,-8.237834009914053,135.87056415843213,121.30546136779104,4.098595965841337,117.2068654019497
502.0,-6.186787009992131,-8.418336325720338,134.000487064161,119.39536372844853,4.098595965841337,115.29676776260719
503.0,-6.039130608731463,-8.599984678857284,132.1551302692153,117.51601498162655,4.098595965841337,113.41741901578521
504.0,-5.889655486011053,-8.78280613780948,130.33405210730845,115.66159048348791,4.098595965841337,111.56299451764657
505.0,-5.741465572339117,-8.966828116005118,128.5368176250156,113.82852393667136,4.098595965841337,109.72992797083002
506.0,-5.587135711768476,-9.152078380647955,126.76299856910065,112.02378447668421,4.098595965841337,107.92518851084287
507.0,-5.4302820006510695,-9.338585061689951,125.01217336500777,110.24330630266675,4.098595965841337,106.14471033682541
508.0,-5.271911404185623,-9.526376660948296,123.28392708731658,108.48563902218267,4.098595965841337,104.38704305634133
509.0,-5.11241920153944,-9.715482061368812,121.57785142290442,106.74995015999616,4.098595965841337,102.65135419415482
510.0,-4.952019060415037,-9.90593053643942,119.89354462750372,105.03559503064926,4.098595965841337,100.93699906480792
511.0,-4.790850849026456,-10.097751759756381,118.20543115826527,103.31682854948244,4.098595965841337,99.2182325836411
512.0,-4.629016873906963,-10.290975814745833,116.49003780477673,101.57004511612394,4.098595965841337,97.4714491502826
513.0,-4.466596885862243,-10.485633204543277,114.75007248560429,99.79784239519877,4.098595965841337,95.69924642935743
514.0,-4.3036550521203285,-10.681754862034314,112.98817554359205,98.0027656294374,4.098595965841337,93.90416966359606
515.0,-4.1402431115558995,-10.879372160058509,111.20691684188334,96.18730157026893,4.098595965841337,92.08870560442759
516.0,-3.9764011662563674,-11.078516921778924,109.40879325562008,94.35387516758479,4.098595965841337,90.25527920174345
517.0,-3.8121564944725685,-11.27922143122039,107.59622654172958,92.50484861603661,4.098595965841337,88.40625265019527
518.0,-3.6475202187881135,-11.481518443977977,105.77156156876006,90.64252290599397,4.098595965841337,86.54392694015263
519.0,-3.4824801906066956,-11.68544119809822,103.93706488842491,88.76914349972,4.098595965841337,84.67054753387866
520.0,-3.3169642010566456,-11.891023425135527,102.09492363034494,86.88693600415276,4.098595965841337,82.78834003831142
521.0,-3.151465151688815,-12.098299361384795,100.24724470142714,84.99748018835352,4.098595965841337,80.89888422251218
522.0,-2.9876756489175715,-12.307303759292784,98.39605427137992,83.10107486316957,4.098595965841337,79.00247889732823
523.0,-2.8229895664972413,-12.518071899049817,96.54329752602098,81.20223606047392,4.098595965841337,77.10364009463258
524.0,-2.657452160472338,-12.730639600362496,94.6908386702794,79.30274690944458,4.098595965841337,75.20415094360324
525.0,-2.491407897306938,-12.945043234409447,92.84046116311532,77.40401003139894,4.098595965841337,73.3054140655576
526.0,-2.3251305346606825,-13.161319735980804,90.9938681669707,75.50741789632922,4.098595965841337,71.40882193048787
527.0,-2.158752663566886,-13.379506615802118,89.15268319481372,73.61442391544472,4.098595965841337,69.51582794960338
528.0,-1.9923054240005331,-13.599641973042843,87.31845093833527,71.7265035412919,4.098595965841337,67.62790757545056
529.0,-1.8257942605116946,-13.821764508010501,85.49263826139834,69.84507949287615,4.098595965841337,65.74648352703481
530.0,-1.6592368222800125,-14.045913535029369,83.67663534341443,67.97148498610505,4.098595965841337,63.87288902026371
531.0,-1.4926657087231152,-14.272128995503785,81.87175695792206,66.10696225369516,4.098595965841337,62.00836628785382
532.0,-1.3261218025764743,-14.500451471165018,80.07924387226703,64.25267059852554,4.098595965841337,60.1540746326842
533.0,-1.1596492340036264,-14.730922197500501,78.3002643549208,62.40969292341667,4.098595965841337,58.31109695757533
534.0,-0.9932928792795559,-14.963583077363412,76.5359157776223,60.579039820979325,4.098595965841337,56.48044385513799
535.0,-0.8270972251572148,-15.198476694761052,74.78722630018126,58.761652380262994,4.098595965841337,54.66305641442166
536.0,-0.6611057932499195,-15.435646328818294,73.05515662643484,56.95840450436663,4.098595965841337,52.859808538525286
537.0,-0.4953607710756726,-15.675135967913507,71.34060182050165,55.17010508151247,4.098595965841337,51.071509115671134
538.0,-0.32990271710166397,-15.916990323982917,69.64439317312043,53.39750013203585,4.098595965841337,49.29890416619452
539.0,-0.16477029214759378,-16.161254846988555,67.96730010849615,51.64127496936,4.098595965841337,47.54267900351866
540.0,-3.464380546665228e-15,-16.407975739544227,66.31003212269955,49.902056383155326,4.098595965841337,45.803460417313985
541.0,0.16437406869481483,-16.6571999716942,64.67324074527424,48.18041484227486,4.098595965841337,44.081818876433516
542.0,0.3283204906230042,-16.908975295836772,63.057521516298316,46.47686671108455,4.098595965841337,42.37827074524321
543.0,0.49181076128169304,-17.16335026178489,61.4634159717205,44.79187647121731,4.098595965841337,40.69328050537597
544.0,0.6548195417601976,-17.420374231955655,59.89141363034788,43.12585894015242,4.098595965841337,39.027262974311085
545.0,0.817324898142161,-17.68009739667785,58.34195397639513,41.47918147785944,4.098595965841337,37.3805855120181
546.0,0.9793085304647142,-17.942570789606627,56.815428432019466,39.85216617287755,4.098595965841337,35.75357020703622
547.0,1.14075598807637,-18.20784630323361,55.312182314758154,38.245091999600916,4.098595965841337,34.146496033759576
548.0,1.3016568684768608,-18.47597670447743,53.8325167752536,36.65819693925303,4.098595965841337,32.55960097341169
549.0,1.4620049974499882,-18.747015650340703,52.3766907110993,35.09168005820858,4.098595965841337,30.993084092367244
550.0,1.6217985898358487,-19.021017703616423,50.94492265306461,33.545703539284034,4.098595965841337,29.447107573442697
551.0,1.7810403933340675,-19.298038348624768,49.53739262035869,32.02039466506798,4.098595965841337,27.921798699226645
552.0,1.939737823867568,-19.57813400696083,48.15424394197372,30.515847758880454,4.098595965841337,26.417251793039117
553.0,2.0979031140919258,-19.861362053231083,46.79558504150644,29.032126102367286,4.098595965841337,24.93353013652595
554.0,2.2555535265729802,-20.14778083075411,45.461491183193665,27.569263879012535,4.098595965841337,23.470667913171198
555.0,2.412711758504568,-20.437449667198813,44.15200617721285,26.127268268518602,4.098595965841337,22.028672302677265
556.0,2.569406877544346,-20.73042889013233,42.86714404259436,24.706122030006377,4.098595965841337,20.60752606416504
557.0,2.725676823323523,-21.026779842445155,41.60689062636775,23.305787607246117,4.098595965841337,19.20719164140478
558.0,2.8815762781252126,-21.326564897619583,40.37120517781971,21.92621655832534,4.098595965841337,17.827620592484003
559.0,3.0372086101415827,-21.629847474804507,39.16002187697965,20.567383012316725,4.098595965841337,16.468787046475388
560.0,3.1929477745433332,-21.936692053655808,37.97325131666862,19.22950703755615,4.098595965841337,15.130911071714813
561.0,3.351121515389469,-22.247164188898548,36.81078193764941,17.91473926414033,4.098595965841337,13.816143298298993
562.0,3.507290103318927,-22.56133052456389,35.672481416602,16.618440995357034,4.098595965841337,12.519845029515697
563.0,3.662591031594579,-22.879258807848164,34.558198006820284,15.3415302305667,4.098595965841337,11.242934264725363
564.0,3.814870218562895,-23.2010179025394,33.467761831680214,14.081614147703707,4.098595965841337,9.98301818186237
565.0,3.9657576496500075,-23.526677801950537,32.4009861310722,12.840065978771673,4.098595965841337,8.741470012930336
566.0,4.116126111093974,-23.85630964129402,31.35766846111914,11.617484930919098,4.098595965841337,7.51888896507776
567.0,4.261080438825596,-24.189985709427017,30.337591847616736,10.408686577015317,4.098595965841337,6.31009061117398
568.0,4.4142136948451665,-24.52777945989208,29.340525893736434,9.22696012868952,4.098595965841337,5.128364162848182
569.0,4.5676258802045,-24.86976552116999,28.366227842625293,8.0640882016598,4.098595965841337,3.9654922358184628
570.0,4.7166357843366535,-25.216019706056912,27.414443595617733,6.915059673897474,4.098595965841337,2.816463708056137
571.0,4.86333409601826,-25.566619020069773,26.484908686847614,5.781623762796102,4.098595965841337,1.6830277969547645
572.0,5.008333216172861,-25.921641668767144,25.577349215111784,4.6640407625175015,4.098595965841337,0.5654447966761644
573.0,5.151753257320084,-26.28116706296312,24.69148273389165,3.562068928248614,4.098595965841337,-0.5365270375927231
574.0,5.293592720354871,-26.645275822163967,23.827019100484637,2.4753359986755434,4.098595965841337,-1.6232599671657937
575.0,5.4338188742892255,-27.014049779744752,22.983661285238515,1.4034303797829892,4.098595965841337,-2.695165586058348
576.0,5.5723891803431815,-27.38757198505869,22.161106141912846,0.34592333719734114,4.098595965841337,-3.752672628643996
577.0,5.709256949539995,-27.76592670353472,21.359045140218438,-0.6976246137762878,4.098595965841337,-4.796220579617625
578.0,5.844373075999198,-28.14919941489176,20.57716506160615,-1.7276612772864155,4.098595965841337,-5.826257243127753
579.0,5.977686677827045,-28.53747680929916,19.81514865939171,-2.7446414720804064,4.098595965841337,-6.8432374379217435
580.0,6.109145396501977,-28.930846781297245,19.072675284312638,-3.749026100482631,4.098595965841337,-7.847622066323968
581.0,6.238695575363334,-29.32939842127941,18.349421476620204,-4.741281369295873,4.098595965841337,-8.83987733513721
582.0,6.366282388856779,-29.733222004320968,17.6450615258104,-5.721878089653789,4.098595965841337,-9.820474055495126
583.0,6.491849948439751,-30.142408976127115,16.95926799909578,-6.691291028591586,4.098595965841337,-10.789886994432923
584.0,6.615341395772508,-30.557051935851767,16.29171223971551,-7.649998300363752,4.098595965841337,-11.748594266205089
585.0,6.736698988266823,-30.977244615523613,15.642064836172032,-8.598480791084757,4.098595965841337,-12.697076756926094
586.0,6.855864179842747,-31.403081855795445,15.009996063471972,-9.537221612480726,4.098595965841337,-13.635817578322063
587.0,6.9727776987450065,-31.83465957771219,14.395176297435885,-10.4667055815313,4.098595965841337,-14.565301547372638
588.0,7.087379623755074,-32.27207475017055,13.797276403125826,-11.387418723289654,4.098595965841337,-15.486014689130991
589.0,7.199609459827311,-32.71542535272114,13.215968098422163,-12.299847794471667,4.098595965841337,-16.398443760313004
590.0,7.30940621396963,-33.16481033333595,12.65092429376295,-13.20447982560337,4.098595965841337,-17.303075791444705
591.0,7.416708472034449,-33.62032956073982,12.101819409038056,-14.101801679667313,4.098595965841337,-18.20039764550865
592.0,7.52145447696377,-34.082083770874384,11.56833083178906,-14.992298462121555,4.098595965841337,-19.090894427962894
593.0,7.623582208931656,-34.55017450703218,11.050177728686851,-15.876414569413676,4.098595965841337,-19.975010535255013
594.0,7.72302946774303,-35.02470405316509,10.547135763760561,-16.754538821661498,4.098595965841337,-20.853134787502835
595.0,7.819733957774881,-35.50577535983924,10.058976544455643,-17.62706485760872,4.098595965841337,-21.725660823450056
596.0,7.913633375682804,-35.993491962266404,9.585463209492474,-18.494395377091127,4.098595965841337,-22.592991342932464
597.0,8.004665501039774,-36.487957889806125,9.126350534268566,-19.356941854497784,4.098595965841337,-23.45553782033912
598.0,8.095006085651747,-36.98927756628793,8.681385038872362,-20.21288644176382,4.098595965841337,-24.31148240760516
599.0,8.186488520589446,-37.49755570045839,8.250305096295332,-21.060762083573614,4.098595965841337,-25.15935804941495
600.0,8.278638138127796,-38.01289716580929,7.8328410405101545,-21.901417987171342,4.098595965841337,-26.00001395301268
601.0,8.371084624123874,-38.53540686899255,7.428715274177634,-22.735606970691045,4.098595965841337,-26.83420293653238
602.0,8.463534878812306,-39.06518960597031,7.037642375693444,-23.564012351464562,4.098595965841337,-27.6626083173059
603.0,8.555754118398523,-39.60234990499359,6.65932920522903,-24.387266581366035,4.098595965841337,-28.485862547207372
604.0,8.64755234461489,-40.14699185543904,6.293475009360961,-25.20596450146319,4.098595965841337,-29.304560467304526
605.0,8.73877443444858,-40.699218921466624,5.939771523819749,-26.020672963198294,4.098595965841337,-30.11926892903963
606.0,8.829292742797277,-41.259133739393434,5.597903073822513,-26.83193792277364,4.098595965841337,-30.930533888614978
607.0,8.919001492304295,-41.8268378976032,5.267546671385515,-27.640289733913388,4.098595965841337,-31.738885699754725
608.0,9.007812460677885,-42.40243169773204,4.948372108943685,-28.44624712811047,4.098595965841337,-32.54484309395181
609.0,9.095651626731081,-42.98601389578757,4.640042048535906,-29.25032022052058,4.098595965841337,-33.34891618636192
610.0,9.182456535673372,-43.57768142177231,4.342212105749314,-30.053012780349622,4.098595965841337,-34.15160874619096
611.0,9.268174211160567,-44.17752907628493,4.054530927556926,-30.85482393756743,4.098595965841337,-34.95341990340877
612.0,9.352759487788957,-44.78564920247754,3.776640263132701,-31.656249451555883,4.098595965841337,-35.75484541739722
613.0,9.436173670187292,-45.40213133164118,3.5081750266929475,-32.45778263476094,4.098595965841337,-36.55637860060227
614.0,9.518383448084691,-46.02706180058209,3.248763351398893,-33.259915001098506,4.098595965841337,-37.358510966939846
615.0,9.599360013604787,-46.66052333883537,2.998026633370687,-34.063136691859896,4.098595965841337,-38.161732657701236
616.0,9.679078339463008,-47.30259462364188,2.7555795649201777,-34.8679367192587,4.098595965841337,-38.966532685100034
617.0,9.757516586010059,-47.953349800483764,2.5210301562254216,-35.67480305824829,4.098595965841337,-39.77339902408963
618.0,9.834655612051785,-48.61285796684325,2.2939797448658727,-36.484222609925595,4.098595965841337,-40.582818575766936
619.0,9.910478569696023,-49.28118261670685,2.0740229929481218,-37.2966810540627,4.098595965841337,-41.39527701990404
620.0,9.984970567565739,-49.9583810431913,1.8607478720268624,-38.1126626035987,4.098595965841337,-42.211258569440034
621.0,10.058118389885237,-50.644503696514434,1.653735636739681,-38.932649669889514,4.098595965841337,-43.031245635730855
622.0,10.129910261418344,-51.33959349437785,1.4525607891464167,-39.75712244381309,4.098595965841337,-43.85571840965443
623.0,10.200335650179698,-52.043685081660776,1.2567910373878137,-40.58655839409327,4.098595965841337,-44.6851543599346
624.0,10.269385101375777,-52.75680403615747,1.0659872547784897,-41.4214316800032,4.098595965841337,-45.520027645844536
625.0,10.33705009725349,-53.47896601691492,0.8797034493979323,-42.2622124702635,4.098595965841337,-46.36080843610483
626.0,10.403322938509291,-54.210175851549074,0.6974867606828583,-43.10936615235693,4.098595965841337,-47.20796211819827
627.0,10.468196643695645,-54.95042655873451,0.5188775104579313,-43.96335240458094,4.098595965841337,-48.06194837042227
628.0,10.531664863693454,-55.69969830188011,0.3434093553356323,-44.824624082851024,4.098595965841337,-48.92322004869236
629.0,10.593721808831043,-56.457957269812354,0.17060962428021523,-45.693625836701095,4.098595965841337,-49.79222180254243
630.0,10.654362186646154,-57.22515448010571,1.785842194450572e-15,-46.570792293459554,4.098595965841337,-50.66938825930089
631.0,10.713581148627728,-58.00122450051335,-0.16890213119776115,-47.45654548308338,4.098595965841337,-51.555141448924715
632.0,10.771374244551593,-58.78608408376763,-0.33658092619311836,-48.35129076540916,4.098595965841337,-52.4498867312505
633.0,10.82773738325325,-59.57963071084895,-0.5035160320996555,-49.255409359695356,4.098595965841337,-53.35400532553669
634.0,10.882666798869106,-60.38174103765266,-0.6701675025893475,-50.1692417413729,4.098595965841337,-54.26783770721424
635.0,10.936159021732918,-61.19226923983023,-0.8369339826397245,-51.09304420073704,4.098595965841337,-55.19164016657838
636.0,10.988210853243638,-62.01104525044149,-1.0040038185595908,-52.026838215757444,4.098595965841337,-56.12543418159878
637.0,11.038819344127505,-62.837872884940595,-1.170944398135754,-52.96999793894884,4.098595965841337,-57.06859390479018
638.0,11.087981775607128,-63.67252784792107,-1.3377626029918814,-53.92230867530582,4.098595965841337,-58.020904641147155
639.0,11.135695643064246,-64.51475561598767,-1.5044511501517546,-54.88351112307517,4.098595965841337,-58.98210708891651
640.0,11.181958641846036,-65.36426919109832,-1.6709720270882702,-55.85328257634055,4.098595965841337,-59.95187854218189
641.0,11.226768654916459,-66.22074671874066,-1.8372960242655008,-56.8312740880897,4.098595965841337,-60.92987005393104
642.0,11.270123742098868,-67.08382896538534,-2.0034001208290824,-57.817105344115554,4.098595965841337,-61.91570130995689
643.0,11.312022130692823,-67.95311664979728,-2.169263270945411,-58.81035779004986,4.098595965841337,-62.908953755891204
644.0,11.352462207279654,-68.82816762299838,-2.3348649057235975,-59.81057032144232,4.098595965841337,-63.909166287283654
645.0,11.39144251055756,-69.70849389197977,-2.500184530171845,-60.817235911594054,4.098595965841337,-64.9158318774354
646.0,11.42896172507007,-70.59355848266033,-2.665201624557916,-61.82979838214818,4.098595965841337,-65.92839434798951
647.0,11.465018675710114,-71.48277213810486,-2.829895623572286,-62.847649085967035,4.098595965841337,-66.94624505180838
648.0,11.49961232289878,-72.37548984866457,-2.9942459151641683,-63.87012344092996,4.098595965841337,-67.9687194067713
649.0,11.532741758351507,-73.27100721150391,-3.158231844296143,-64.89649729744855,4.098595965841337,-68.99509326328989
650.0,11.564406201356217,-74.16855661794517,-3.3218327178255103,-65.92598313441447,4.098595965841337,-70.0245791002558
651.0,11.594604995498155,-75.06730326822762,-3.485027809541441,-66.9577260822709,4.098595965841337,-71.05632204811224
652.0,11.623337605774903,-75.96634101466019,-3.6477963651265615,-67.99079977401185,4.098595965841337,-72.08939573985319
653.0,11.650603616052377,-76.86468803576784,-3.8101176070037055,-69.02420202671917,4.098595965841337,-73.1227979925605
654.0,11.676402726819106,-77.76128234592922,-3.971970739075183,-70.0568503581853,4.098595965841337,-74.15544632402664
655.0,11.700734753201651,-78.6549771471984,-4.1333349513694975,-71.08757734536623,4.098595965841337,-75.18617331120757
656.0,11.723599623208779,-79.5445360325298,-4.294189424608866,-72.11512583392988,4.098595965841337,-76.21372179977122
657.0,11.744997376175789,-80.42862805251866,-4.454513334707949,-73.13814401105083,4.098595965841337,-77.23673997689217
658.0,11.764928161384786,-81.30582266105924,-4.614285857211824,-74.15518035688628,4.098595965841337,-78.25377632272762
659.0,11.783392236838639,-82.17458455904419,-4.77348617167897,-75.16467849388452,4.098595965841337,-79.26327445972586
660.0,11.800389968170027,-83.03326845941793,-4.932093466014055,-76.16497195726195,4.098595965841337,-80.2635679231033
661.0,11.815921827668836,-83.8801138015846,-5.090086940754202,-77.15427891466997,4.098595965841337,-81.25287488051131
662.0,11.829988393413077,-84.7132394483919,-5.247445813311741,-78.13069686829057,4.098595965841337,-82.22929283413191
663.0,11.842590348490676,-85.53063840468786,-5.404149322175964,-79.09219737837316,4.098595965841337,-83.1907933442145
664.0,11.853728480300672,-86.33017260281498,-5.560176731076192,-80.0366208535905,4.098595965841337,-84.13521681943185
665.0,11.863403679923788,-87.1095678073657,-5.715507333107938,-80.96167146054985,4.098595965841337,-85.06026742639119
666.0,11.871616941553587,-87.86640869910309,-5.870120454823898,-81.86491221237341,4.098595965841337,-85.96350817821475
667.0,11.878369361980472,-88.598134206132,-6.023995460291358,-82.74376030444289,4.098595965841337,-86.84235627028423
668.0,11.883662140121453,-89.30203315919064,-6.177111755117325,-83.59548277418651,4.098595965841337,-87.69407874002785
669.0,11.88749657658973,-89.9752403572775,-6.329448790442576,-84.41719257113034,4.098595965841337,-88.51578853697168
670.0,11.889874073298547,-90.61473313968942,-6.480986066905987,-85.20584513329686,4.098595965841337,-89.3044410991382
671.0,11.89079613309465,-91.21732857084695,-6.631703138579909,-85.9582355763322,4.098595965841337,-90.05683154217354
672.0,11.890264359416804,-91.77968135492178,-6.781579616877753,-86.67099661238272,4.098595965841337,-90.76959257822406
673.0,11.888280455975956,-92.29828260812218,-6.930595174434619,-87.34059732658083,4.098595965841337,-91.43919329242217
674.0,11.884846226453258,-92.76945962736389,-7.078729548961736,-87.96334294987236,4.098595965841337,-92.0619389157137
675.0,11.879963574213228,-93.18937680474538,-7.225962547075497,-88.53537577760765,4.098595965841337,-92.633971743449
676.0,11.87363450202915,-93.5540378474983,-7.372274048101819,-89.05267739357096,4.098595965841337,-93.1512733594123
677.0,11.865861111818539,-93.85928947258384,-7.517644007856368,-89.51107236862167,4.098595965841337,-93.60966833446301
678.0,11.856645604386204,-94.10082675349965,-7.662052462401213,-89.90623361151466,4.098595965841337,-94.004829577356
679.0,11.845990279173334,-94.27420030372143,-7.805479531778596,-90.2336895563267,4.098595965841337,-94.33228552216804
680.0,11.833897534010598,-94.374825486064,-7.947905423722061,-90.48883337577546,4.098595965841337,-94.5874293416168
681.0,11.820369864873896,-94.39799383957138,-8.089310437345498,-90.66693441204299,4.098595965841337,-94.76553037788433
682.0,11.805409865641264,-94.33888691475103,-8.229674966810478,-90.76315201592024,4.098595965841337,-94.86174798176158
683.0,11.789020227849788,-94.19259270343142,-8.368979504972176,-90.7725519805538,4.098595965841337,-94.87114794639514
684.0,11.77120374045122,-93.95412484056727,-8.507204647004118,-90.69012574712018,4.098595965841337,-94.78872171296152
685.0,11.75196328956557,-93.61844474126475,-8.644331094002204,-90.51081254570138,4.098595965841337,-94.60940851154272
686.0,11.731301858231447,-93.18048681645863,-8.780339656567973,-90.22952461479515,4.098595965841337,-94.3281205806365
687.0,11.709222526152473,-92.63518688436118,-8.915211258371428,-89.84117561658013,4.098595965841337,-93.93977158242147
688.0,11.685728469439175,-91.97751386141678,-9.048926939693622,-89.34071233167123,4.098595965841337,-93.43930829751257
689.0,11.66082296034523,-91.20250477549256,-9.18146786094892,-88.72314967609626,4.098595965841337,-92.8217456419376
690.0,11.634509366997953,-90.30530940074466,-9.312815306187202,-87.9836153399339,4.098595965841337,-92.08221130577525
691.0,11.606791153122083,-89.28120658249128,-9.44295068657597,-87.11736611594516,4.098595965841337,-91.2159620817865
692.0,11.57767187775656,-88.12568686738103,-9.57185554386236,-86.11987053348683,4.098595965841337,-90.21846649932817
693.0,11.547155194963688,-86.83447482402622,-9.699511553815082,-84.98683118287761,4.098595965841337,-89.08542714871895
694.0,11.515244853530307,-85.40358563497306,-9.825900529646242,-83.714241311089,4.098595965841337,-87.81283727693034
695.0,11.481944696660674,-83.82937762434939,-9.95100442541296,-82.29843735310168,4.098595965841337,-86.39703331894302
696.0,11.447258661660223,-82.10860658743343,-10.074805339398672,-80.73615326517188,4.098595965841337,-84.83474923101322
697.0,11.411190779610719,-80.23848136258137,-10.197285517474084,-79.02457610044473,4.098595965841337,-83.12317206628607
698.0,11.373745175035417,-78.21671998910244,-10.318427356437494,-77.16140217050452,4.098595965841337,-81.25999813634586
699.0,11.334926065554775,-76.04160569954855,-10.438213407334393,-75.14489304132817,4.098595965841337,-79.24348900716952
700.0,11.294737761531987,-73.71204190464623,-10.556626378756247,-72.97393052187049,4.098595965841337,-77.07252648771183
701.0,11.253184665708197,-71.22760524726996,-10.673649140117993,-70.64806972167976,4.098595965841337,-74.7466656875211
702.0,11.210271272827057,-68.58859573224875,-10.789264724914265,-68.16758918433595,4.098595965841337,-72.2661851501773
703.0,11.166002169248491,-65.79690559802732,-10.903456333953965,-65.53435976273279,4.098595965841337,-69.63295572857413
704.0,11.120382032551303,-62.858214693277546,-11.016207338572983,-62.75403999929922,4.098595965841337,-66.85263596514056
705.0,11.073415631124407,-59.77896646718918,-11.127501283824559,-59.83305211988933,4.098595965841337,-63.93164808573067
706.0,11.025107823746517,-56.56540943449589,-11.237321891647339,-56.777623502396715,4.098595965841337,-60.87621946823805
707.0,10.975463559154095,-53.223533223260546,-11.345653064010444,-53.593722728116894,4.098595965841337,-57.69231869395823
708.0,10.924487875596949,-49.75900411047046,-11.452478886035347,-50.286995120908855,4.098595965841337,-54.385591086750196
709.0,10.87218590038208,-46.17710151383999,-11.557783629094295,-46.86269924255221,4.098595965841337,-50.96129520839355
710.0,10.818562849404488,-42.482657005297646,-11.661551753884616,-43.325645909777776,4.098595965841337,-47.42424187561912
711.0,10.763624026665655,-38.67999747320158,-11.763767913478823,-39.68014136001475,4.098595965841337,-43.778737325856085
712.0,10.707374823778881,-34.772894080596224,-11.864416956349864,-35.92993621316721,4.098595965841337,-40.02853217900855
713.0,10.649820719461529,-30.764518641126767,-11.963483929371206,-32.07818185103645,4.098595965841337,-36.17677781687779
714.0,10.590967279013853,-26.657408959393848,-12.060954080791232,-28.12739576117123,4.098595965841337,-32.22599172701257
715.0,10.530820153784136,-22.45344455715553,-12.156812863181667,-24.079437266553064,4.098595965841337,-28.1780332323944
716.0,10.469385080620002,-18.153834031492433,-12.251045936359294,-19.935494887231727,4.098595965841337,-24.034090853073064
717.0,10.406667881305564,-13.759115068599689,-12.34363917028064,-15.696086357574766,4.098595965841337,-19.794682323416104
