theta_deg,mass_kg,fresh_mass_kg,internal_energy_J,work_J,wall_heat_J,pressure_Pa,temperature_K,volume_m3,dV_ddeg_m3,mfuel_per_cycle_kg,p_in_effective_Pa
482.0,3.0897639004390464e-05,2.9477605477042164e-05,22.774877796072705,569.8257637560063,49.02337767388962,106463.06835878428,1026.6119526266477,8.550953191249041e-05,-1.4873788262296378e-06,2.9326056611725016e-05,101325.0
483.0,3.0361957018462636e-05,2.8966543054437797e-05,22.37142742931921,569.6686045995067,49.03140687834947,106414.61490392943,1026.2176743781934,8.403300039582506e-05,-1.4656508901945473e-06,2.9326056611725016e-05,101325.0
484.0,2.9834468642969425e-05,2.846329766975629e-05,21.974295300591997,569.5138388115909,49.03938595731438,106366.89714982915,1025.8224630350912,8.257829627428943e-05,-1.443724528490368e-06,2.9326056611725016e-05,101325.0
485.0,2.9315238293563433e-05,2.796793077815264e-05,21.5835237726579,569.3614841820635,49.04731514860199,106319.94380558531,1025.4263590403389,8.114561649153527e-05,-1.4216027095954873e-06,2.9326056611725016e-05,101325.0
486.0,2.88043296143488e-05,2.7480503098693196e-05,21.199154613478612,569.211558167353,49.05519470488852,106273.78585254487,1025.0294095468817,7.973515500947151e-05,-1.399288428450067e-06,2.9326056611725016e-05,101325.0
487.0,2.8301805550620904e-05,2.70010746837523e-05,20.82122907122872,569.064077889456,49.06302489426784,106228.45705465559,1024.6316699187469,7.834710278200474e-05,-1.376784706050577e-06,2.9326056611725016e-05,101325.0
488.0,2.780772843780297e-05,2.6529705003861435e-05,20.449787965702054,568.9190601349085,49.07080600083445,106183.99459659743,1024.2332055899283,7.698164772918753e-05,-1.3540945890408059e-06,2.9326056611725016e-05,101325.0
489.0,2.732216012482668e-05,2.606645306541934e-05,20.08487181482711,568.7765213538344,49.07853832528775,106140.4399611224,1023.834094587454,7.563897471177613e-05,-1.3312211492993775e-06,2.9326056611725016e-05,101325.0
490.0,2.684516215672292e-05,2.5611377584891023e-05,19.726521021649923,568.6364776591146,49.086222185555116,106097.84020738759,1023.4344311632478,7.431926550620451e-05,-1.3081674835238913e-06,2.9326056611725016e-05,101325.0
491.0,2.6376796058266773e-05,2.516453725941664e-05,19.374776164603844,568.498944825732,49.09385791743011,106056.24992843998,1023.0343312988673,7.302269877997372e-05,-1.2849367128116587e-06,2.9326056611725016e-05,101325.0
492.0,2.5917123796254297e-05,2.4725991207842345e-05,19.02967847043977,568.363938290388,49.101445875218666,106015.7344053739,1022.6339415044583,7.174945006746365e-05,-1.2615319822371672e-06,2.9326056611725016e-05,101325.0
493.0,2.5466208573397882e-05,2.4295799728128792e-05,18.69127062633291,568.231473151571,49.10898643237889,105976.37497997445,1022.2334537177875,7.049969174616835e-05,-1.2379564604262832e-06,2.9326056611725016e-05,101325.0
494.0,2.5024116274818383e-05,2.387402567736351e-05,18.359598259524137,568.1015641704299,49.116479982124574,105938.27879220423,1021.8331321963517,6.927359301335928e-05,-1.2142133391272796e-06,2.9326056611725016e-05,101325.0
495.0,2.4590918290386833e-05,2.3460737164389798e-05,18.0347128243131,567.9742257731963,49.123926937928395,105901.59772614871,1021.4333656989,6.807131986317773e-05,-1.1903058327787058e-06,2.9326056611725016e-05,101325.0
496.0,2.416669748924385e-05,2.3056013249741477e-05,17.71667771322629,567.8494720568048,49.13132773377933,105866.56848172988,1021.0347776642052,6.689303506416285e-05,-1.1662371780742218e-06,2.9326056611725016e-05,101325.0
497.0,2.375156220616266e-05,2.2659957289202594e-05,17.4055825622157,567.7273168016335,49.13868282384422,105833.60643915345,1020.6384840196954,6.573889813721527e-05,-1.1420106335244004e-06,2.9326056611725016e-05,101325.0
498.0,2.3345683565278038e-05,2.227273254216432e-05,17.101581420813094,567.6077735013107,49.145992680632524,105803.55653315711,1020.2467817320327,6.460906533399968e-05,-1.1176294790155594e-06,2.9326056611725016e-05,101325.0
499.0,2.2949415414095653e-05,2.1894676593552473e-05,16.805015388295324,567.4908554361668,49.153257789210585,105778.50095288665,1019.86536427848,6.350368961579203e-05,-1.0930970153657425e-06,2.9326056611725016e-05,101325.0
500.0,2.2563821562327498e-05,2.152680436114081e-05,16.51695167200056,567.376575858233,49.160478630916415,105765.31472225791,1019.5130687523556,6.242292063277018e-05,-1.0684165638778229e-06,2.9326056611725016e-05,101325.0
501.0,2.2197100722170067e-05,2.1176937750140725e-05,16.24575495110092,567.2649483232675,49.167655649831595,105818.87308571479,1019.3403155009814,6.1366904703754e-05,-1.0435914658898582e-06,2.9326056611725016e-05,101325.0
502.0,2.1871610248857948e-05,2.0824130191822325e-05,16.000946761384288,567.1559795482568,49.174789818750824,106005.4433352028,1018.9209170371017,6.0335784796396e-05,-1.018625082322726e-06,2.9326056611725016e-05,101325.0
503.0,2.154716131977153e-05,2.0447232904252022e-05,15.746699238975866,567.0496314594058,49.18187855860155,106090.09272788388,1017.8294793434123,5.93297005078262e-05,-9.935207932251173e-07,2.9326056611725016e-05,101325.0
504.0,2.123389293188649e-05,2.0066564065977626e-05,15.4967201071563,566.9459330927822,49.18891647072767,106161.0980313438,1016.4493014042158,5.834878804575199e-05,-9.6828199731591e-07,2.9326056611725016e-05,101325.0
505.0,2.0948926642212537e-05,1.9669018832483998e-05,15.259199672748224,566.8448861667114,49.19589952083175,106274.46280783153,1014.4847798271388,5.739318021001905e-05,-9.429121115240663e-07,2.9326056611725016e-05,101325.0
506.0,2.0663566669200372e-05,1.9257445136578794e-05,15.014383368165795,566.7465059534677,49.20282161310023,106292.09199305173,1011.9936109513903,5.6463006374631323e-05,-9.174145705260109e-07,2.9326056611725016e-05,101325.0
507.0,2.038621431459976e-05,1.8842031065059982e-05,14.771615531704873,566.6508503680514,49.20967630039122,106276.14108360231,1009.1761210462699,5.555839247023632e-05,-8.917928262806425e-07,2.9326056611725016e-05,101325.0
508.0,2.0118618180830818e-05,1.8426843903313373e-05,14.533462775740999,566.5579477442041,49.21646012725388,106243.49050317857,1006.1124192392836,5.467946096707603e-05,-8.660503475619891e-07,2.9326056611725016e-05,101325.0
509.0,1.9861083179724334e-05,1.8014250178088035e-05,14.300898377835848,566.4678170295389,49.223170848923175,106200.36184556222,1002.8499242848961,5.3826330858406654e-05,-8.401906194896017e-07,2.9326056611725016e-05,101325.0
510.0,1.9613570681717523e-05,1.760592838132585e-05,14.074423666828537,566.3804729712894,49.22980692309361,106149.86181854352,999.4233937569022,5.299911764438814e-05,-8.142171430567039e-07,2.9326056611725016e-05,101325.0
511.0,1.937594253358445e-05,1.7203192619694223e-05,13.854348947559364,566.2959277842734,49.23636731724497,106093.86381881946,995.8612640338026,5.219793331644823e-05,-7.881334346562386e-07,2.9326056611725016e-05,101325.0
512.0,1.9148028708092954e-05,1.680713212086781e-05,13.640887607000817,566.2141918728629,49.24285141405026,106033.63094756858,992.1883341494854,5.142288634211984e-05,-7.619430256047863e-07,2.9326056611725016e-05,101325.0
513.0,1.8929647230986455e-05,1.6418685663656614e-05,13.434194733351747,566.1352742104251,49.24925895824555,105970.0660165448,988.4271690190147,5.0674081650356774e-05,-7.356494616644886e-07,2.9326056611725016e-05,101325.0
514.0,1.8720606661502467e-05,1.6038689316407e-05,13.234384517852122,566.0591825604658,49.25559002627637,105903.81820810857,984.5989901994179,4.995162061732771e-05,-7.092563025630066e-07,2.9326056611725016e-05,101325.0
515.0,1.8520698331991255e-05,1.5667914397489243e-05,13.041537118453189,565.9859236043977,49.261845012653964,105835.31610263362,980.7243979944884,4.9255601052691886e-05,-6.82767121511599e-07,2.9326056611725016e-05,101325.0
516.0,1.832967727967083e-05,1.530710798872206e-05,12.855698201054183,565.9155029910468,49.268024634050526,105764.7452312861,976.8241891619688,4.8586117186356544e-05,-6.561855047213461e-07,2.9326056611725016e-05,101325.0
517.0,1.81472235481391e-05,1.4957054751380503e-05,12.676871151619784,565.8479252779732,49.27412996133613,105691.96452545795,972.920698118621,4.794325965572058e-05,-6.295150509176616e-07,2.9326056611725016e-05,101325.0
518.0,1.797285883226392e-05,1.4618710178357563e-05,12.504999764991293,565.7831936304568,49.280162513244015,105616.337844436,969.0408396139372,4.732711549340308e-05,-6.027593708530604e-07,2.9326056611725016e-05,101325.0
519.0,1.78057211393404e-05,1.429360219910757e-05,12.339933098190246,565.7213087084915,49.28612453889601,105536.40301824234,965.2255145388086,4.673776811546061e-05,-5.759220868183311e-07,2.9326056611725016e-05,101325.0
520.0,1.764340659734879e-05,1.3986000661543767e-05,12.181272279219924,565.662262380622,49.29202036028926,105448.4991603522,961.5807573132972,4.617529731009415e-05,-5.490068321521313e-07,2.9326056611725016e-05,101325.0
521.0,1.747611987378813e-05,1.372410233112306e-05,12.030705729649554,565.6059587478119,49.29786862992513,105367.0986541184,958.7859137609591,4.563977922684712e-05,-5.220172507491026e-07,2.9326056611725016e-05,101325.0
522.0,1.7325795625377953e-05,1.3479344192537838e-05,11.894977012413358,565.5524082009213,49.303675273010114,105352.13648255052,956.1939151172021,4.513128636629549e-05,-4.949569965665245e-07,2.9326056611725016e-05,101325.0
523.0,1.7186300410851215e-05,1.3233852567445705e-05,11.76418207972528,565.5017347046575,49.30942815003804,105317.08268138314,953.3555399039346,4.4649887570232946e-05,-4.678297331296453e-07,2.9326056611725016e-05,101325.0
524.0,1.705730543402383e-05,1.298766963299411e-05,11.638092700691903,565.453938627031,49.31512606900389,105259.12574978039,950.2698313821596,4.4195648012350525e-05,-4.4063913303570047e-07,2.9326056611725016e-05,101325.0
525.0,1.6940107168603067e-05,1.2741239109898851e-05,11.51778346141247,565.4090260798891,49.320767238566,105187.3264847372,946.9527544524585,4.376862918941299e-05,-4.1338887745668006e-07,2.9326056611725016e-05,101325.0
526.0,1.6835727332559957e-05,1.2495263915280526e-05,11.404211386300933,565.3670052875808,49.32634963459595,105110.09177843243,943.4283682961444,4.336888891293356e-05,-3.860826556409868e-07,2.9326056611725016e-05,101325.0
527.0,1.674451617311405e-05,1.2250396148780876e-05,11.297831275640394,565.3278824012283,49.33187155087127,105031.51293694864,939.7190632291419,4.2996481301346766e-05,-3.587241644139473e-07,2.9326056611725016e-05,101325.0
528.0,1.6666255166950672e-05,1.200718769942815e-05,11.198654349879105,565.2916613269838,49.33733166460528,104951.68691384184,935.8438037290521,4.265145677268191e-05,-3.3131710767733193e-07,2.9326056611725016e-05,101325.0
529.0,1.6600537941895754e-05,1.1766132987073845e-05,11.106537390733848,565.2583445587946,49.34272894961421,104869.27012069667,931.8201062531787,4.2333862037737155e-05,-3.038651959079017e-07,2.9326056611725016e-05,101325.0
530.0,1.6547006072965396e-05,1.1527703994188511e-05,11.021364474972804,565.2279336850663,49.34806261098312,104783.15588017364,927.6656895105234,4.2043740093755795e-05,-2.7637214565507927e-07,2.9326056611725016e-05,101325.0
531.0,1.6505388734975398e-05,1.1292360564373866e-05,10.94307893083597,565.2004295157291,49.35333206433243,104692.7964381694,923.3988518209869,4.1781130218604805e-05,-2.4884167903776486e-07,2.9326056611725016e-05,101325.0
532.0,1.6475474374898897e-05,1.106054890424939e-05,10.871662354783968,565.1758320741361,49.35853693437924,104598.02422992185,919.038243077533,4.154606796545758e-05,-2.2127752324045012e-07,2.9326056611725016e-05,101325.0
533.0,1.6457084316160074e-05,1.0832697910285e-05,10.807114339519918,565.154140579311,49.36367705576166,104498.86906005736,914.602549972255,4.133858515798048e-05,-1.9368341000859398e-07,2.9326056611725016e-05,101325.0
534.0,1.6450059386374145e-05,1.060921618465458e-05,10.749441850699636,565.1353534438665,49.368752471407504,104395.46036992857,910.1102390234583,4.11587098860243e-05,-1.6606307514341462e-07,2.9326056611725016e-05,101325.0
535.0,1.645425463304721e-05,1.0390489939182754e-05,10.698654742695268,565.1194682843603,49.373763428344624,104287.98516982372,905.5793579640714,4.100646650182149e-05,-1.384202579961175e-07,2.9326056611725016e-05,101325.0
536.0,1.646953760693626e-05,1.017688153127234e-05,10.654764059304037,565.106481939301,49.3787103715883,104176.67141306022,901.027376422479,4.0881875616689314e-05,-1.1075870096165756e-07,2.9326056611725016e-05,101325.0
537.0,1.64957880043022e-05,9.968728450660007e-06,10.61778146221569,565.0963904924407,49.38359393659086,104061.78159157032,896.4710544064136,4.078495409823912e-05,-8.30821489720558e-08,2.9326056611725016e-05,101325.0
538.0,1.6532897778702526e-05,9.766342668843109e-06,10.587719114715998,565.0891893005021,49.38841494057201,103943.61030939556,891.9263336711873,4.0715715068093116e-05,-5.539434898942488e-08,2.9326056611725016e-05,101325.0
539.0,1.6580771386349094e-05,9.570010308404636e-06,10.564589763190432,565.0848730251138,49.393174372964786,103822.48342445276,887.4082499756709,4.067416790010761e-05,-2.769904949866718e-08,2.9326056611725016e-05,101325.0
540.0,1.6639326037903186e-05,9.379991605808933e-06,10.548406915484247,565.0834356689415,49.39787338517705,103698.75780524047,882.9308651465047,4.066031821910406e-05,-5.830816912475461e-22,2.9326056611725016e-05,101325.0
541.0,1.6708491907367412e-05,9.196521145403797e-06,10.53918507294764,565.0848706160572,49.40251327985136,103572.82128983534,878.5072179850406,4.067416790010761e-05,2.7699049498668126e-08,2.9326056611725016e-05,101325.0
542.0,1.6788212279099768e-05,9.01980834227273e-06,10.536939995104566,565.0891706765842,49.407095499794316,103445.092643451,874.1492929043565,4.0715715068093116e-05,5.539434898942371e-08,2.9326056611725016e-05,101325.0
543.0,1.6878443626896177e-05,8.850038150336445e-06,10.541688985010827,565.0963281356254,49.4116216167348,103316.02139940286,869.8680049846049,4.078495409823912e-05,8.308214897205674e-08,2.9326056611725016e-05,101325.0
544.0,1.6979155625195786e-05,8.687371970839575e-06,10.553451187560615,565.106334806432,49.41609332005801,103186.08751173854,865.6731999595808,4.0881875616689294e-05,1.1075870096165637e-07,2.9326056611725016e-05,101325.0
545.0,1.709033109571081e-05,8.531948735486963e-06,10.572247895245189,565.1191820877157,49.42051240564801,103055.80077381455,861.5736675215156,4.100646650182151e-05,1.3842025799611845e-07,2.9326056611725016e-05,101325.0
546.0,1.721196589481749e-05,8.383886138168927e-06,10.598102857396867,565.1348610249427,49.4248807649565,102925.699977045,857.5771662621669,4.115870988602428e-05,1.6606307514341348e-07,2.9326056611725016e-05,101325.0
547.0,1.7344068748737977e-05,8.243281989519199e-06,10.631042590413793,565.1533623753755,49.42920037439962,102796.35180364855,853.6904585574366,4.133858515798048e-05,1.9368341000859496e-07,2.9326056611725016e-05,101325.0
548.0,1.7486661045595953e-05,8.110215669578674e-06,10.671096688382727,565.1746766765577,49.43347328516848,102668.34947096505,849.9193537506253,4.154606796545758e-05,2.2127752324044898e-07,2.9326056611725016e-05,101325.0
549.0,1.7639776596746988e-05,7.984749655787267e-06,10.718298136598822,565.1987943178547,49.43770161352258,102542.31117867201,846.268758100713,4.1781130218604785e-05,2.4884167903776375e-07,2.9326056611725016e-05,101325.0
550.0,1.7803461385942732e-05,7.86693110682709e-06,10.772683635971887,565.2257056145884,49.441887531619265,102418.8784645581,842.742730152666,4.2043740093755795e-05,2.7637214565507816e-07,2.9326056611725016e-05,101325.0
551.0,1.7977773337075354e-05,7.756793488473764e-06,10.834293956772749,565.25540088422,49.44603325891645,102298.71467121232,839.3445404987226,4.2333862037737155e-05,3.038651959079005e-07,2.9326056611725016e-05,101325.0
552.0,1.8162782156514906e-05,7.654358237862224e-06,10.903174361319122,565.2878705239457,49.45014105416965,102182.50391383369,836.0767354365978,4.265145677268189e-05,3.3131710767733076e-07,2.9326056611725016e-05,101325.0
553.0,1.835856936124111e-05,7.5596364830192995e-06,10.979375180706912,565.3231050889722,49.45421320802789,102070.95133545139,832.9412050517567,4.2996481301346745e-05,3.587241644139461e-07,2.9326056611725016e-05,101325.0
554.0,1.8565228732756083e-05,7.472630879779521e-06,11.062952736074546,565.3610953705974,49.45825203621317,101964.78634428668,829.9392584401174,4.336888891293354e-05,3.860826556409857e-07,2.9326056611725016e-05,101325.0
555.0,1.878286776386582e-05,7.393337740259456e-06,11.153971061622512,565.4018324729827,49.462259873239304,101864.77281769607,827.0717141097493,4.3768629189412965e-05,4.13388877456679e-07,2.9326056611725016e-05,101325.0
556.0,1.90116115918543e-05,7.3217499413986835e-06,11.252505641095526,565.4453078869678,49.46623906656971,101771.73672158257,824.3390283874969,4.41956480123505e-05,4.4063913303569935e-07,2.9326056611725016e-05,101325.0
557.0,1.9251613938745215e-05,7.257862127886411e-06,11.35865283407753,565.4915135578262,49.47019197097131,101686.6426895363,821.7415326411682,4.4649887570232926e-05,4.678297331296442e-07,2.9326056611725016e-05,101325.0
558.0,1.9503091622045498e-05,7.201683818043326e-06,11.472558475426665,565.5404419391512,49.474120942374114,101610.83498066955,819.2800407246405,4.513128636629549e-05,4.949569965665233e-07,2.9326056611725016e-05,101325.0
559.0,1.9766463882255555e-05,7.153288158373962e-06,11.594531835007066,565.5920860069645,49.47802832886805,101547.00872590404,816.9581127636199,4.563977922684709e-05,5.220172507491016e-07,2.9326056611725016e-05,101325.0
560.0,2.004331683314125e-05,7.113145139514895e-06,11.725832374872045,565.6464391271354,49.48191644928363,101505.93443719554,814.7974209006853,4.617529731009417e-05,5.490068321521323e-07,2.9326056611725016e-05,101325.0
561.0,2.035822464883326e-05,7.104805700580778e-06,11.874472513972243,565.7034944068249,49.48578753481356,101555.58436920596,812.3627103813645,4.673776811546058e-05,5.759220868183299e-07,2.9326056611725016e-05,101325.0
562.0,2.0698885224343966e-05,7.132023116212408e-06,12.024240932742915,565.7632518177435,49.48963666665335,101555.88297017098,809.0703187762441,4.73271154934031e-05,6.027593708530613e-07,2.9326056611725016e-05,101325.0
563.0,2.1084594506141185e-05,7.21609536186092e-06,12.179509066829793,565.8257030115832,49.493447639887734,101545.26498160289,804.5260033320287,4.794325965572056e-05,6.295150509176604e-07,2.9326056611725016e-05,101325.0
564.0,2.148492937489738e-05,7.323350676641848e-06,12.33346892215257,565.8908310505775,49.4972063390387,101468.3277383164,799.5154658423579,4.8586117186356564e-05,6.561855047213471e-07,2.9326056611725016e-05,101325.0
565.0,2.1900079685133312e-05,7.446061626969491e-06,12.491917551011662,565.9586108043756,49.50090803127674,101375.016666453,794.4360983836215,4.925560105269184e-05,6.82767121511598e-07,2.9326056611725016e-05,101325.0
566.0,2.232543183702264e-05,7.574040715985203e-06,12.65770490861028,566.0290381248832,49.50455402168445,101289.12891756471,789.6427536226826,4.9951620617327735e-05,7.092563025630075e-07,2.9326056611725016e-05,101325.0
567.0,2.270148764847795e-05,7.645951197750118e-06,12.816062396597596,566.1022297042927,49.508153447709724,101094.18578457386,786.2775053527374,5.067408165035675e-05,7.356494616644878e-07,2.9326056611725016e-05,101325.0
568.0,2.317051321153714e-05,7.802609627773809e-06,13.007900926886288,566.1780030386158,49.51170484213466,101113.28573487548,781.8926362664765,5.142288634211987e-05,7.619430256047872e-07,2.9326056611725016e-05,101325.0
569.0,2.3677578740889244e-05,8.000957427870995e-06,13.208819226571315,566.2564052522886,49.515205561247676,101150.52490273346,776.9664441153566,5.219793331644818e-05,7.881334346562375e-07,2.9326056611725016e-05,101325.0
570.0,2.419281431331638e-05,8.217364669220393e-06,13.405427059344639,566.3374311478524,49.518648441381714,101104.26285672876,771.7378798066179,5.299911764438817e-05,8.142171430567046e-07,2.9326056611725016e-05,101325.0
571.0,2.4735693610172278e-05,8.470076729435929e-06,13.60413611303208,566.4210343144377,49.522024064798906,101026.11315939749,765.9888208507675,5.3826330858406627e-05,8.401906194896009e-07,2.9326056611725016e-05,101325.0
572.0,2.5311790648782653e-05,8.764245096818883e-06,13.806837555723199,566.5071826420092,49.525322711265396,100931.66627700777,759.7083523342723,5.467946096707608e-05,8.660503475619899e-07,2.9326056611725016e-05,101325.0
573.0,2.5922185859423247e-05,9.100806909614334e-06,14.01395331259344,566.5958479778564,49.528535099236116,100825.05032652331,752.9473375118112,5.55583924702363e-05,8.917928262806414e-07,2.9326056611725016e-05,101325.0
574.0,2.656691417839487e-05,9.479770181700608e-06,14.225541422043277,566.6870028060614,49.53165258857784,100707.60286358061,745.7671467801854,5.6463006374631364e-05,9.174145705260117e-07,2.9326056611725016e-05,101325.0
575.0,2.7245778182989887e-05,9.90097817590684e-06,14.441561330227882,566.7806192510029,49.534667203858994,100579.92590642246,738.227957093391,5.739318021001901e-05,9.429121115240653e-07,2.9326056611725016e-05,101325.0
576.0,2.795853233198344e-05,1.0364276672893803e-05,14.661936621085808,566.8766687734068,49.53757160950019,100442.36975291587,730.3861411402478,5.834878804575203e-05,9.682819973159108e-07,2.9326056611725016e-05,101325.0
577.0,2.8704927186262183e-05,1.0869549957967069e-05,14.886571906965814,566.975122057078,49.54035907352033,100295.16472259944,722.2936648652498,5.932970050782615e-05,9.93520793225116e-07,2.9326056611725016e-05,101325.0
578.0,2.9484719826328732e-05,1.1416725896848444e-05,15.115358309845856,567.0759489523034,49.543023429100856,100138.46572332647,713.9980029048826,6.033578479639596e-05,1.0186250823227249e-06,2.9326056611725016e-05,101325.0
579.0,3.0297675317970366e-05,1.2005773336216503e-05,15.348175699164786,567.179118438746,49.545559036482366,99972.3719393607,705.5422256084419,6.136690470375396e-05,1.0435914658898571e-06,2.9326056611725016e-05,101325.0
580.0,3.11435656593408e-05,1.2636697728877088e-05,15.584893850574518,567.2845985965082,49.54796074600699,99796.93806413785,696.9651622651969,6.242292063277013e-05,1.0684165638778218e-06,2.9326056611725016e-05,101325.0
581.0,3.202216803502616e-05,1.3309536584590446e-05,15.825373171356091,567.3923565815031,49.5502238626373,99612.1819830053,688.3016067275969,6.350368961579198e-05,1.0930970153657419e-06,2.9326056611725016e-05,101325.0
582.0,3.2933262933040335e-05,1.4024355180599943e-05,16.069465212094723,567.5023586036358,49.55234411211876,99418.09059577783,679.5825489396169,6.460906533399961e-05,1.1176294790155583e-06,2.9326056611725016e-05,101325.0
583.0,3.3876632300165276e-05,1.4781242626907583e-05,16.317013051823167,567.6145699071259,49.554317608880794,99214.6244698491,670.8354218215161,6.573889813721523e-05,1.1420106335243995e-06,2.9326056611725016e-05,101325.0
584.0,3.485205778890024e-05,1.5580308280139545e-05,16.567851598076317,567.7289547526277,49.55614082572942,99001.7216655389,662.0843556928224,6.689303506416281e-05,1.166237178074221e-06,2.9326056611725016e-05,101325.0
585.0,3.58593191081186e-05,1.642167847150039e-05,16.821807825413984,567.8454764009505,49.557810565353684,98779.30093524652,653.3504341246797,6.807131986317769e-05,1.1903058327787047e-06,2.9326056611725016e-05,101325.0
586.0,3.689819247543766e-05,1.730549350917354e-05,17.078700967899167,567.9640970982565,49.559323933643945,98547.26443196624,644.6519464220238,6.927359301335922e-05,1.2142133391272785e-06,2.9326056611725016e-05,101325.0
587.0,3.796844916474907e-05,1.8231904917708975e-05,17.338342676769468,568.0847780626617,49.5606783148001,98305.50002608942,636.0046330281277,7.04996917461684e-05,1.2379564604262842e-06,2.9326056611725016e-05,101325.0
588.0,3.906985414128661e-05,1.920107288115533e-05,17.600537151962882,568.207479472193,49.56187134819127,98053.88330616882,627.4219210751636,7.17494500674636e-05,1.2615319822371664e-06,2.9326056611725016e-05,101325.0
589.0,4.020216477682726e-05,2.021316386115112e-05,17.865081254418286,568.3321604540796,49.56290090691566,97792.27932304806,618.9151480952399,7.302269877997375e-05,1.2849367128116595e-06,2.9326056611725016e-05,101325.0
590.0,4.136512963829957e-05,2.1268348365310405e-05,18.131764604807575,568.4587790753734,49.56376507799895,97520.54412471059,610.4937725690422,7.431926550620444e-05,1.3081674835238904e-06,2.9326056611725016e-05,101325.0
591.0,4.255848734388332e-05,2.2366798844869163e-05,18.400369673396845,568.5872923349056,49.56446214416209,97238.52611993605,602.1655705348671,7.563897471177619e-05,1.3312211492993783e-06,2.9326056611725016e-05,101325.0
592.0,4.378196548149854e-05,2.350868770370013e-05,18.670671864985394,568.7176561566,49.564990567084116,96946.06730160257,593.936817921389,7.698164772918749e-05,1.354094589040805e-06,2.9326056611725016e-05,101325.0
593.0,4.503527958534792e-05,2.4694185403501804e-05,18.94243960227618,568.8498253841719,49.56534897208223,96643.00435469224,585.8124586153727,7.834710278200478e-05,1.3767847060505777e-06,2.9326056611725016e-05,101325.0
594.0,4.6318132166877736e-05,2.592345865228108e-05,19.21543441055206,568.9837537772459,49.56553613412983,96329.16966944757,577.7962585432878,7.973515500947145e-05,1.3992884284500661e-06,2.9326056611725016e-05,101325.0
595.0,4.763021179715462e-05,2.7196668665235458e-05,19.489411006141875,569.1193940089368,49.565550965132815,96004.39227638634,569.8909462454089,8.114561649153531e-05,1.4216027095954875e-06,2.9326056611725016e-05,101325.0
596.0,4.8971192238219574e-05,2.8513969488848515e-05,19.764117390839356,569.2566976649381,49.56539250238527,95668.49871685881,562.0983405637971,8.257829627428934e-05,1.4437245284903671e-06,2.9326056611725016e-05,101325.0
597.0,5.034073162148217e-05,2.9875506380485823e-05,20.039294954170693,569.3956152441675,49.56505989812749,95321.3138603567,554.4194661616644,8.40330003958251e-05,1.4656508901945473e-06,2.9326056611725016e-05,101325.0
598.0,5.174570775237153e-05,3.128048251137518e-05,20.320295958282955,569.536109297892,49.56455294188247,94988.92055747747,546.929379885904,8.550953191249034e-05,1.487378826229637e-06,2.9326056611725016e-05,101325.0
599.0,5.31900288889796e-05,3.272480364798325e-05,20.61167111469454,569.6781908432397,49.56387370873734,94691.93982357874,539.7075999668089,8.700769092555348e-05,1.5089053949809077e-06,2.9326056611725016e-05,101325.0
600.0,5.466970470288179e-05,3.420447946188544e-05,20.912206323026336,569.8218754892046,49.56302502507515,94423.5258465819,532.7564087950002,8.852727460826595e-05,1.5302276820955381e-06,2.9326056611725016e-05,101325.0
601.0,5.618158758833328e-05,3.571636234733693e-05,21.220947174794848,569.9671715186598,49.562009865560256,94178.40374894766,526.0733632211403,9.006807723332201e-05,1.5513428008771713e-06,2.9326056611725016e-05,101325.0
602.0,5.7723150663942215e-05,3.725792542294587e-05,21.53713092983692,570.1140814578383,49.5608312874875,93952.45538613475,519.6529249622257,9.162989020071027e-05,1.572247892676721e-06,2.9326056611725016e-05,101325.0
603.0,5.929233364537379e-05,3.882710840437744e-05,21.86013920684791,570.2626032494687,49.55949238428954,93742.43061611772,513.4875701596333,9.321250206595625e-05,1.5929401272794012e-06,2.9326056611725016e-05,101325.0
604.0,6.088743286015764e-05,4.042220761916129e-05,22.189464167127714,570.4127311461378,49.55799625238282,93545.74075284982,507.56855301734885,9.48156985687467e-05,1.613416703287875e-06,2.9326056611725016e-05,101325.0
605.0,6.250702097390541e-05,4.204179573290907e-05,22.524683794168336,570.5644564010992,49.55634596747535,93360.30765860833,501.8864346497477,9.643926266193832e-05,1.6336748485015288e-06,2.9326056611725016e-05,101325.0
606.0,6.4149887292481e-05,4.3684662051484656e-05,22.865443481568136,570.7177678093375,49.55454456768494,93184.45154311294,496.4314499396678,9.808297454094253e-05,1.6537118202917895e-06,2.9326056611725016e-05,101325.0
607.0,6.581499265866335e-05,4.5349767417667e-05,23.21144210174212,570.8726521359841,49.55259504161618,93016.80630827174,491.193761251173,9.974661167348232e-05,1.673524905973413e-06,2.9326056611725016e-05,101325.0
608.0,6.750143491314984e-05,4.7036209672153495e-05,23.56242132250015,571.0290944587282,49.55050032008006,92856.25487452188,486.16363239123456,0.00010142994882972073,1.693111423171759e-06,2.9326056611725016e-05,101325.0
609.0,6.92084221369194e-05,4.874319689592306e-05,23.91815731903523,571.1870784437364,49.54826327050751,92701.87923993122,481.3315459968906,0.00010313275811275294,1.71246872018593e-06,2.9326056611725016e-05,101325.0
610.0,7.093525171189674e-05,5.04700264709004e-05,24.278454279276744,571.3465865696063,49.54588669336443,92552.92155509364,476.68828062830585,0.00010485480898945982,1.731594176347774e-06,2.9326056611725016e-05,101325.0
